player_id,draft_year,horizon_years,outcome_through,nhl_games,nhl_points,nhl_toi_minutes,goalie_starts,value_proxy,source,source_id,source_url
2020-001-alexis-lafreni-re,2020,7,2027-06-30,462,250,7367.8,0,,nhl_public_api,8482109,https://api-web.nhle.com/v1/player/8482109/landing
2020-002-quinton-byfield,2020,7,2027-06-30,339,191,5729.6,0,,nhl_public_api,8482124,https://api-web.nhle.com/v1/player/8482124/landing
2020-003-tim-st-tzle,2020,7,2027-06-30,447,409,8777.6,0,,nhl_public_api,8482116,https://api-web.nhle.com/v1/player/8482116/landing
2020-004-lucas-raymond,2020,7,2027-06-30,400,330,7274.4,0,,nhl_public_api,8482078,https://api-web.nhle.com/v1/player/8482078/landing
2020-005-jake-sanderson,2020,7,2027-06-30,303,181,7141.5,0,,nhl_public_api,8482105,https://api-web.nhle.com/v1/player/8482105/landing
2020-006-jamie-drysdale,2020,7,2027-06-30,295,102,5963.6,0,,nhl_public_api,8482142,https://api-web.nhle.com/v1/player/8482142/landing
2020-007-alexander-holtz,2020,7,2027-06-30,191,55,2194.8,0,,nhl_public_api,8482125,https://api-web.nhle.com/v1/player/8482125/landing
2020-008-jack-quinn,2020,7,2027-06-30,260,148,3874.1,0,,nhl_public_api,8482097,https://api-web.nhle.com/v1/player/8482097/landing
2020-009-marco-rossi,2020,7,2027-06-30,235,136,4011.3,0,,nhl_public_api,8482079,https://api-web.nhle.com/v1/player/8482079/landing
2020-010-cole-perfetti,2020,7,2027-06-30,290,157,4289.4,0,,nhl_public_api,8482149,https://api-web.nhle.com/v1/player/8482149/landing
2020-011-yaroslav-askarov,2020,7,2027-06-30,63,0,3452.8,61,,nhl_public_api,8482137,https://api-web.nhle.com/v1/player/8482137/landing
2020-012-anton-lundell,2020,7,2027-06-30,359,201,5963.5,0,,nhl_public_api,8482113,https://api-web.nhle.com/v1/player/8482113/landing
2020-013-seth-jarvis,2020,7,2027-06-30,375,279,6544.5,0,,nhl_public_api,8482093,https://api-web.nhle.com/v1/player/8482093/landing
2020-014-dylan-holloway,2020,7,2027-06-30,225,132,3292.3,0,,nhl_public_api,8482077,https://api-web.nhle.com/v1/player/8482077/landing
2020-015-rodion-amirov,2020,7,2027-06-30,0,0,0.0,0,,nhl_public_api,8482099,https://api-web.nhle.com/v1/player/8482099/landing
2020-016-kaiden-guhle,2020,7,2027-06-30,208,69,4286.5,0,,nhl_public_api,8482087,https://api-web.nhle.com/v1/player/8482087/landing
