player_id,draft_year,horizon_years,outcome_through,nhl_games,nhl_points,nhl_toi_minutes,goalie_starts,value_proxy,source,source_id,source_url
2014-001-aaron-ekblad,2014,7,2021-06-30,493,234,11192.7,0,,nhl_public_api,8477932,https://api-web.nhle.com/v1/player/8477932/landing
2014-002-sam-reinhart,2014,7,2021-06-30,454,295,8217.9,0,,nhl_public_api,8477933,https://api-web.nhle.com/v1/player/8477933/landing
2014-003-leon-draisaitl,2014,7,2021-06-30,478,506,9525.7,0,,nhl_public_api,8477934,https://api-web.nhle.com/v1/player/8477934/landing
2014-004-sam-bennett,2014,7,2021-06-30,412,155,5863.4,0,,nhl_public_api,8477935,https://api-web.nhle.com/v1/player/8477935/landing
2014-005-michael-dal-colle,2014,7,2021-06-30,111,21,1327.5,0,,nhl_public_api,8477936,https://api-web.nhle.com/v1/player/8477936/landing
2014-006-jake-virtanen,2014,7,2021-06-30,317,100,4041.8,0,,nhl_public_api,8477937,https://api-web.nhle.com/v1/player/8477937/landing
2014-007-haydn-fleury,2014,7,2021-06-30,179,27,2715.1,0,,nhl_public_api,8477938,https://api-web.nhle.com/v1/player/8477938/landing
2014-008-william-nylander,2014,7,2021-06-30,358,263,5947.9,0,,nhl_public_api,8477939,https://api-web.nhle.com/v1/player/8477939/landing
2014-009-nikolaj-ehlers,2014,7,2021-06-30,416,303,6857.0,0,,nhl_public_api,8477940,https://api-web.nhle.com/v1/player/8477940/landing
2014-010-nick-ritchie,2014,7,2021-06-30,350,137,4829.2,0,,nhl_public_api,8477941,https://api-web.nhle.com/v1/player/8477941/landing
2014-011-kevin-fiala,2014,7,2021-06-30,337,198,5147.9,0,,nhl_public_api,8477942,https://api-web.nhle.com/v1/player/8477942/landing
2014-012-brendan-perlini,2014,7,2021-06-30,239,76,3136.1,0,,nhl_public_api,8477943,https://api-web.nhle.com/v1/player/8477943/landing
2014-013-jakub-vrana,2014,7,2021-06-30,295,168,4073.9,0,,nhl_public_api,8477944,https://api-web.nhle.com/v1/player/8477944/landing
2014-014-julius-honka,2014,7,2021-06-30,87,13,1214.4,0,,nhl_public_api,8477945,https://api-web.nhle.com/v1/player/8477945/landing
2014-015-dylan-larkin,2014,7,2021-06-30,433,289,8310.6,0,,nhl_public_api,8477946,https://api-web.nhle.com/v1/player/8477946/landing
2014-016-sonny-milano,2014,7,2021-06-30,131,47,1603.2,0,,nhl_public_api,8477947,https://api-web.nhle.com/v1/player/8477947/landing
2014-017-travis-sanheim,2014,7,2021-06-30,255,85,4962.0,0,,nhl_public_api,8477948,https://api-web.nhle.com/v1/player/8477948/landing
2014-018-alex-tuch,2014,7,2021-06-30,255,139,4031.7,0,,nhl_public_api,8477949,https://api-web.nhle.com/v1/player/8477949/landing
2014-019-tony-deangelo,2014,7,2021-06-30,206,106,3798.5,0,,nhl_public_api,8477950,https://api-web.nhle.com/v1/player/8477950/landing
2014-020-nick-schmaltz,2014,7,2021-06-30,301,182,4918.4,0,,nhl_public_api,8477951,https://api-web.nhle.com/v1/player/8477951/landing
2014-021-robby-fabbri,2014,7,2021-06-30,246,122,3663.2,0,,nhl_public_api,8477952,https://api-web.nhle.com/v1/player/8477952/landing
2014-022-kasperi-kapanen,2014,7,2021-06-30,242,120,3652.6,0,,nhl_public_api,8477953,https://api-web.nhle.com/v1/player/8477953/landing
2014-024-jared-mccann,2014,7,2021-06-30,353,155,4847.4,0,,nhl_public_api,8477955,https://api-web.nhle.com/v1/player/8477955/landing
2014-025-david-pastrnak,2014,7,2021-06-30,438,427,7634.7,0,,nhl_public_api,8477956,https://api-web.nhle.com/v1/player/8477956/landing
2014-026-nikita-scherbak,2014,7,2021-06-30,37,8,463.6,0,,nhl_public_api,8477957,https://api-web.nhle.com/v1/player/8477957/landing
2014-027-nikolay-goldobin,2014,7,2021-06-30,125,46,1681.1,0,,nhl_public_api,8477958,https://api-web.nhle.com/v1/player/8477958/landing
2014-028-joshua-ho-sang,2014,7,2021-06-30,53,24,804.9,0,,nhl_public_api,8477959,https://api-web.nhle.com/v1/player/8477959/landing
2014-029-adrian-kempe,2014,7,2021-06-30,312,132,4613.8,0,,nhl_public_api,8477960,https://api-web.nhle.com/v1/player/8477960/landing
2014-030-john-quenneville,2014,7,2021-06-30,42,5,505.5,0,,nhl_public_api,8477961,https://api-web.nhle.com/v1/player/8477961/landing
2014-031-brendan-lemieux,2014,7,2021-06-30,180,47,1896.8,0,,nhl_public_api,8477962,https://api-web.nhle.com/v1/player/8477962/landing
2014-032-jayce-hawryluk,2014,7,2021-06-30,98,27,973.5,0,,nhl_public_api,8477963,https://api-web.nhle.com/v1/player/8477963/landing
2014-033-ivan-barbashev,2014,7,2021-06-30,270,89,3356.8,0,,nhl_public_api,8477964,https://api-web.nhle.com/v1/player/8477964/landing
2014-034-mason-mcdonald,2014,7,2021-06-30,0,0,0.0,0,,nhl_public_api,8477965,https://api-web.nhle.com/v1/player/8477965/landing
