player_id,season,league,team,games,goals,assists,points,age,timing,regular_season,source,source_id,source_url,goalie_minutes,shots_against,saves,goals_against,save_percentage,goals_against_average,wins,losses,ties,shutouts
2024-091-herman-tr-ff,2023-24,Sweden Jrs.,HV 71,2,2,1,3,,pre_draft,false,swehockey,hermantraff,https://stats.swehockey.se/Teams/Info/PlayersByTeam/15769,,,,,,,,,,
2024-091-herman-tr-ff,2023-24,Sweden Jrs.,HV 71,26,13,8,21,,pre_draft,true,swehockey,hermantraff@14709+15645,https://stats.swehockey.se/Teams/Info/PlayersByTeam/14709,,,,,,,,,,
2024-093-melvin-fernstr-m,2023-24,SHL,Örebro HK,3,0,0,0,,pre_draft,false,swehockey,melvinfernstrom,https://stats.swehockey.se/Teams/Info/PlayersByTeam/15792,,,,,,,,,,
2024-093-melvin-fernstr-m,2023-24,SHL,Örebro HK,6,0,0,0,,pre_draft,true,swehockey,melvinfernstrom,https://stats.swehockey.se/Teams/Info/PlayersByTeam/14677,,,,,,,,,,
2024-093-melvin-fernstr-m,2023-24,Sweden Jrs.,Örebro HK,8,5,5,10,,pre_draft,false,swehockey,melvinfernstrom,https://stats.swehockey.se/Teams/Info/PlayersByTeam/15769,,,,,,,,,,
2024-093-melvin-fernstr-m,2023-24,Sweden Jrs.,Örebro HK,45,31,32,63,,pre_draft,true,swehockey,melvinfernstrom@15644+14709,https://stats.swehockey.se/Teams/Info/PlayersByTeam/15644,,,,,,,,,,
2024-094-hiroki-gojsic,2023-24,WHL,KEL,11,0,5,5,,pre_draft,false,chl,29007,https://chl.ca/whl/stats/players/284/all/points,,,,,,,,,,
2024-094-hiroki-gojsic,2023-24,WHL,KEL,68,21,29,50,,pre_draft,true,chl,29007,https://chl.ca/whl/stats/players/281/all/points,,,,,,,,,,
2024-095-adam-jecho,2023-24,WHL,EDM,54,23,24,47,,pre_draft,true,chl,29375,https://chl.ca/whl/stats/players/281/all/points,,,,,,,,,,
2024-097-matvei-shuravin,2023-24,KHL,CSKA Moscow,11,0,2,2,,pre_draft,true,open-stats,2024-khl-regular-matvei-shuravin,https://media.nhl.com/site/asset/public/ext/2023-24/2024NHLDraft_ProspectProfiles.pdf#page=43,,,,,,,,,,
2024-097-matvei-shuravin,2023-24,MHL,Krasnaya Armiya Moscow,22,0,7,7,,pre_draft,true,open-stats,2024-mhl-regular-matvei-shuravin,https://media.nhl.com/site/asset/public/ext/2023-24/2024NHLDraft_ProspectProfiles.pdf#page=43,,,,,,,,,,
2024-098-gregor-biber,2023-24,Sweden Jrs.,Rögle BK,3,0,0,0,,pre_draft,false,swehockey,gregorbiber,https://stats.swehockey.se/Teams/Info/PlayersByTeam/15769,,,,,,,,,,
2024-098-gregor-biber,2023-24,Sweden Jrs.,Rögle BK,40,2,4,6,,pre_draft,true,swehockey,gregorbiber@14709+15645,https://stats.swehockey.se/Teams/Info/PlayersByTeam/14709,,,,,,,,,,
2024-099-jakub-milota,2023-24,QMJHL,Cap,33,0,1,1,,pre_draft,true,chl,20530,https://chl.ca/lhjmq/en/stats/players/205/all/points,,,,,,,,,,
2024-100-alexandre-blais,2023-24,QMJHL,Rim,5,1,5,6,,pre_draft,false,chl,19092,https://chl.ca/lhjmq/en/stats/players/206/all/points,,,,,,,,,,
2024-100-alexandre-blais,2023-24,QMJHL,Rim,68,24,60,84,,pre_draft,true,chl,19092,https://chl.ca/lhjmq/en/stats/players/205/all/points,,,,,,,,,,
2024-101-tanner-henricks,2023-24,USHL,LIN,5,0,1,1,,pre_draft,false,ushl,10117,https://ushl.com/ht/#/player/10117/84/Tanner%20Henricks,,,,,,,,,,
2024-101-tanner-henricks,2023-24,USHL,LIN,59,0,9,9,,pre_draft,true,ushl,10117,https://ushl.com/ht/#/player/10117/82/Tanner%20Henricks,,,,,,,,,,
2024-102-owen-protz,2023-24,OHL,BFD,6,0,2,2,,pre_draft,false,chl,8807,https://chl.ca/ohl/stats/players/77/all/points,,,,,,,,,,
2024-102-owen-protz,2023-24,OHL,BFD,66,3,16,19,,pre_draft,true,chl,8807,https://chl.ca/ohl/stats/players/76/all/points,,,,,,,,,,
2024-103-gabe-smith,2023-24,QMJHL,Mon,4,0,0,0,,pre_draft,false,chl,19539,https://chl.ca/lhjmq/en/stats/players/206/all/points,,,,,,,,,,
2024-103-gabe-smith,2023-24,QMJHL,Mon,54,9,14,23,,pre_draft,true,chl,19539,https://chl.ca/lhjmq/en/stats/players/205/all/points,,,,,,,,,,
2024-104-lucas-ellinas,2023-24,OHL,KIT,10,5,3,8,,pre_draft,false,chl,8801,https://chl.ca/ohl/stats/players/77/all/points,,,,,,,,,,
2024-104-lucas-ellinas,2023-24,OHL,KIT,67,16,17,33,,pre_draft,true,chl,8801,https://chl.ca/ohl/stats/players/76/all/points,,,,,,,,,,
2024-105-ollie-josephson,2023-24,WHL,RD,9,2,3,5,,pre_draft,false,chl,29009,https://chl.ca/whl/stats/players/284/all/points,,,,,,,,,,
2024-105-ollie-josephson,2023-24,WHL,RD,68,12,35,47,,pre_draft,true,chl,29009,https://chl.ca/whl/stats/players/281/all/points,,,,,,,,,,
2024-108-luke-osburn,2023-24,USHL,YNG,7,0,1,1,,pre_draft,false,ushl,10137,https://ushl.com/ht/#/player/10137/84/Luke%20Osburn,,,,,,,,,,
2024-108-luke-osburn,2023-24,USHL,YNG,60,8,15,23,,pre_draft,true,ushl,10137,https://ushl.com/ht/#/player/10137/82/Luke%20Osburn,,,,,,,,,,
2024-109-kevin-he,2023-24,OHL,NIAG,64,31,22,53,,pre_draft,true,chl,8756,https://chl.ca/ohl/stats/players/76/all/points,,,,,,,,,,
2024-110-elliott-groenewold,2023-24,USHL,CR,57,5,11,16,,pre_draft,true,ushl,10036,https://ushl.com/ht/#/player/10036/82/Elliott%20Groenewold,,,,,,,,,,
2024-111-chase-pietila,2023-24,NCAA,Michigan Tech,40,3,19,22,,pre_draft,true,collegehockeyinc,57102,https://collegehockeyinc.com/players/career/57102,,,,,,,,,,
2024-113-tomas-mrsic,2023-24,WHL,MH,5,0,1,1,,pre_draft,false,chl,29074,https://chl.ca/whl/stats/players/284/all/points,,,,,,,,,,
2024-113-tomas-mrsic,2023-24,WHL,MH,63,23,39,62,,pre_draft,true,chl,29074,https://chl.ca/whl/stats/players/281/all/points,,,,,,,,,,
2024-115-dmitry-gamzin,2023-24,KHL,CSKA Moscow,13,0,0,0,,pre_draft,true,open-stats,2024-khl-regular-dmitry-gamzin,https://www.sports.ru/hockey/person/dmitry-gamzin/,727,379,355,24,0.937,1.98,8,5,,1
2024-117-blake-montgomery,2023-24,USHL,LIN,5,0,1,1,,pre_draft,false,ushl,10113,https://ushl.com/ht/#/player/10113/84/Blake%20Montgomery,,,,,,,,,,
2024-117-blake-montgomery,2023-24,USHL,LIN,58,22,21,43,,pre_draft,true,ushl,10113,https://ushl.com/ht/#/player/10113/82/Blake%20Montgomery,,,,,,,,,,
2024-118-jan-golicic,2023-24,QMJHL,Gat,5,0,0,0,,pre_draft,false,chl,20534,https://chl.ca/lhjmq/en/stats/players/206/all/points,,,,,,,,,,
2024-118-jan-golicic,2023-24,QMJHL,Gat,65,3,26,29,,pre_draft,true,chl,20534,https://chl.ca/lhjmq/en/stats/players/205/all/points,,,,,,,,,,
2024-119-raoul-boilard,2023-24,QMJHL,BaC,17,4,4,8,,pre_draft,false,chl,19579,https://chl.ca/lhjmq/en/stats/players/206/all/points,,,,,,,,,,
2024-119-raoul-boilard,2023-24,QMJHL,BaC,68,22,40,62,,pre_draft,true,chl,19579,https://chl.ca/lhjmq/en/stats/players/205/all/points,,,,,,,,,,
2024-120-victor-johansson,2023-24,Sweden Jrs.,Leksands IF,5,0,1,1,,pre_draft,false,swehockey,victorjohansson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/15769,,,,,,,,,,
2024-120-victor-johansson,2023-24,Sweden Jrs.,Leksands IF,34,2,6,8,,pre_draft,true,swehockey,victorjohansson@14708+15645,https://stats.swehockey.se/Teams/Info/PlayersByTeam/14708,,,,,,,,,,
2024-121-jake-fisher,2023-24,USHL,FGO,12,4,2,6,,pre_draft,false,ushl,9909,https://ushl.com/ht/#/player/9909/84/Jake%20Fisher,,,,,,,,,,
2024-121-jake-fisher,2023-24,USHL,FGO,51,23,24,47,,pre_draft,true,ushl,9909,https://ushl.com/ht/#/player/9909/82/Jake%20Fisher,,,,,,,,,,
2024-123-simon-pier-brunet,2023-24,QMJHL,Dru,19,2,4,6,,pre_draft,false,chl,19149,https://chl.ca/lhjmq/en/stats/players/206/all/points,,,,,,,,,,
2024-123-simon-pier-brunet,2023-24,QMJHL,Dru,52,4,10,14,,pre_draft,true,chl,19149,https://chl.ca/lhjmq/en/stats/players/205/all/points,,,,,,,,,,
2024-124-alexander-siryatsky,2023-24,KHL,Metallurg Magnitogorsk,3,0,0,0,,pre_draft,true,open-stats,2024-khl-regular-alexander-siryatsky,https://canespr.com/alexandersiryatsky/,,,,,,,,,,
2024-124-alexander-siryatsky,2023-24,MHL,Stalnye Lisy Magnitogorsk,6,0,4,4,,pre_draft,false,open-stats,2024-mhl-playoffs-alexander-siryatsky,https://canespr.com/alexandersiryatsky/,,,,,,,,,,
2024-124-alexander-siryatsky,2023-24,MHL,Stalnye Lisy Magnitogorsk,36,5,14,19,,pre_draft,true,open-stats,2024-mhl-regular-alexander-siryatsky,https://canespr.com/alexandersiryatsky/,,,,,,,,,,
2024-125-riley-patterson,2023-24,OHL,BAR,6,2,1,3,,pre_draft,false,chl,8925,https://chl.ca/ohl/stats/players/77/all/points,,,,,,,,,,
2024-125-riley-patterson,2023-24,OHL,BAR,68,29,33,62,,pre_draft,true,chl,8925,https://chl.ca/ohl/stats/players/76/all/points,,,,,,,,,,
2024-126-landon-miller,2023-24,OHL,SOO,1,0,0,0,,pre_draft,false,chl,8809,https://chl.ca/ohl/stats/players/77/all/points,,,,,,,,,,
2024-126-landon-miller,2023-24,OHL,SOO,30,0,0,0,,pre_draft,true,chl,8809,https://chl.ca/ohl/stats/players/76/all/points,,,,,,,,,,
2024-127-viktor-norringer,2023-24,Sweden Jrs.,Frölunda HC,7,0,4,4,,pre_draft,false,swehockey,viktornorringer,https://stats.swehockey.se/Teams/Info/PlayersByTeam/15769,,,,,,,,,,
2024-127-viktor-norringer,2023-24,Sweden Jrs.,Frölunda HC,25,8,4,12,,pre_draft,true,swehockey,viktornorringer@14709+15645,https://stats.swehockey.se/Teams/Info/PlayersByTeam/14709,,,,,,,,,,
2024-130-tyler-thorpe,2023-24,WHL,VAN,51,23,21,44,,pre_draft,true,chl,28549,https://chl.ca/whl/stats/players/281/all/points,,,,,,,,,,
2024-131-colton-roberts,2023-24,WHL,VAN,5,0,1,1,,pre_draft,false,chl,29080,https://chl.ca/whl/stats/players/284/all/points,,,,,,,,,,
2024-131-colton-roberts,2023-24,WHL,VAN,62,7,20,27,,pre_draft,true,chl,29080,https://chl.ca/whl/stats/players/281/all/points,,,,,,,,,,
2024-132-louka-cloutier,2023-24,USHL,CHI,2,0,0,0,,pre_draft,false,ushl,10222,https://ushl.com/ht/#/player/10222/84/Louka%20Cloutier,136,77,72,5,0.935,2.20,1,0,1,0
2024-132-louka-cloutier,2023-24,USHL,CHI,34,0,0,0,,pre_draft,true,ushl,10222,https://ushl.com/ht/#/player/10222/82/Louka%20Cloutier,1973,1262,1141,121,0.904,3.68,14,14,2,1
2024-133-oskar-vuollet,2023-24,SHL,Skellefteå AIK,4,0,0,0,,pre_draft,false,swehockey,oskarvuollet,https://stats.swehockey.se/Teams/Info/PlayersByTeam/15792,,,,,,,,,,
2024-133-oskar-vuollet,2023-24,SHL,Skellefteå AIK,15,0,0,0,,pre_draft,true,swehockey,oskarvuollet,https://stats.swehockey.se/Teams/Info/PlayersByTeam/14677,,,,,,,,,,
2024-133-oskar-vuollet,2023-24,Sweden Jrs.,Skellefteå AIK,9,14,7,21,,pre_draft,false,swehockey,oskarvuollet,https://stats.swehockey.se/Teams/Info/PlayersByTeam/15769,,,,,,,,,,
2024-133-oskar-vuollet,2023-24,Sweden Jrs.,Skellefteå AIK,41,29,32,61,,pre_draft,true,swehockey,oskarvuollet@14708+15645,https://stats.swehockey.se/Teams/Info/PlayersByTeam/14708,,,,,,,,,,
2024-135-owen-allard,2023-24,OHL,SOO,10,4,1,5,,pre_draft,false,chl,8572,https://chl.ca/ohl/stats/players/77/all/points,,,,,,,,,,
2024-135-owen-allard,2023-24,OHL,SOO,55,18,26,44,,pre_draft,true,chl,8572,https://chl.ca/ohl/stats/players/76/all/points,,,,,,,,,,
2024-137-ivan-yunin,2023-24,MHL,Omskie Yastreby,6,0,0,0,,pre_draft,true,open-stats,2024-mhl-regular-ivan-yunin,https://www.quanthockey.com/hockey-stats/en/profile.php?player=150855,285,121,110,11,0.909,2.31,2,2,,0
2024-138-joel-svensson,2023-24,SHL,Växjö Lakers HC,7,0,1,1,,pre_draft,true,swehockey,joelsvensson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/14677,,,,,,,,,,
2024-138-joel-svensson,2023-24,Sweden Jrs.,Växjö Lakers HC,4,4,1,5,,pre_draft,false,swehockey,joelsvensson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/15769,,,,,,,,,,
2024-138-joel-svensson,2023-24,Sweden Jrs.,Växjö Lakers HC,25,24,9,33,,pre_draft,true,swehockey,joelsvensson@14709+15645,https://stats.swehockey.se/Teams/Info/PlayersByTeam/14709,,,,,,,,,,
2024-139-max-graham,2023-24,WHL,KEL,11,4,4,8,,pre_draft,false,chl,28755,https://chl.ca/whl/stats/players/284/all/points,,,,,,,,,,
2024-139-max-graham,2023-24,WHL,KEL,67,20,22,42,,pre_draft,true,chl,28755,https://chl.ca/whl/stats/players/281/all/points,,,,,,,,,,
2024-141-clarke-caswell,2023-24,WHL,SC,9,2,7,9,,pre_draft,false,chl,29103,https://chl.ca/whl/stats/players/284/all/points,,,,,,,,,,
2024-141-clarke-caswell,2023-24,WHL,SC,68,26,51,77,,pre_draft,true,chl,29103,https://chl.ca/whl/stats/players/281/all/points,,,,,,,,,,
2024-142-chase-wutzke,2023-24,WHL,RD,7,0,0,0,,pre_draft,false,chl,29039,https://chl.ca/whl/stats/players/284/all/points,,,,,,,,,,
2024-142-chase-wutzke,2023-24,WHL,RD,36,0,1,1,,pre_draft,true,chl,29039,https://chl.ca/whl/stats/players/281/all/points,,,,,,,,,,
2024-143-nate-misskey,2023-24,WHL,VIC,4,1,2,3,,pre_draft,false,chl,28959,https://chl.ca/whl/stats/players/284/all/points,,,,,,,,,,
2024-143-nate-misskey,2023-24,WHL,VIC,44,7,27,34,,pre_draft,true,chl,28959,https://chl.ca/whl/stats/players/281/all/points,,,,,,,,,,
2024-144-john-whipple,2023-24,USHL,NTDP,27,1,3,4,,pre_draft,true,ushl,9890,https://ushl.com/ht/#/player/9890/82/John%20Whipple,,,,,,,,,,
2024-145-william-mcisaac,2023-24,WHL,SPO,4,0,1,1,,pre_draft,false,chl,29101,https://chl.ca/whl/stats/players/284/all/points,,,,,,,,,,
2024-145-william-mcisaac,2023-24,WHL,SPO,67,6,21,27,,pre_draft,true,chl,29101,https://chl.ca/whl/stats/players/281/all/points,,,,,,,,,,
2024-147-marcus-gidl-f,2023-24,SHL,Leksands IF,1,,,,,pre_draft,true,swehockey,marcusgidlof,https://stats.swehockey.se/Teams/Info/PlayersByTeam/14677,20:00,,5,3,0.625,9.00,0,0,,0
2024-147-marcus-gidl-f,2023-24,Sweden Jrs.,Leksands IF,5,,,,,pre_draft,false,swehockey,marcusgidlof,https://stats.swehockey.se/Teams/Info/PlayersByTeam/15769,305:55,,136,16,0.895,3.14,3,2,,0
2024-147-marcus-gidl-f,2023-24,Sweden Jrs.,Leksands IF,26,,,,,pre_draft,true,swehockey,marcusgidlof@14708+15645,https://stats.swehockey.se/Teams/Info/PlayersByTeam/14708,1539.73,,682,57,0.923,2.22,14,12,,2
2024-148-noah-powell,2023-24,USHL,DBQ,11,2,3,5,,pre_draft,false,ushl,9654,https://ushl.com/ht/#/player/9654/84/Noah%20Powell,,,,,,,,,,
2024-148-noah-powell,2023-24,USHL,DBQ,61,43,31,74,,pre_draft,true,ushl,9654,https://ushl.com/ht/#/player/9654/82/Noah%20Powell,,,,,,,,,,
2024-150-luke-misa,2023-24,OHL,MISS,5,1,2,3,,pre_draft,false,chl,8438,https://chl.ca/ohl/stats/players/77/all/points,,,,,,,,,,
2024-150-luke-misa,2023-24,OHL,MISS,66,26,55,81,,pre_draft,true,chl,8438,https://chl.ca/ohl/stats/players/76/all/points,,,,,,,,,,
2024-152-alexander-plesovskikh,2023-24,MHL,Mamonty Yugry,33,8,9,17,,pre_draft,true,open-stats,2024-mhl-regular-alexander-plesovskikh,https://www.quanthockey.com/mhl/en/teams/mamonty-yugry-players-2023-24-mhl-stats.html,,,,,,,,,,
2024-156-justin-poirier,2023-24,QMJHL,BaC,17,18,9,27,,pre_draft,false,chl,19518,https://chl.ca/lhjmq/en/stats/players/206/all/points,,,,,,,,,,
2024-156-justin-poirier,2023-24,QMJHL,BaC,68,51,31,82,,pre_draft,true,chl,19518,https://chl.ca/lhjmq/en/stats/players/205/all/points,,,,,,,,,,
2024-157-timofei-obvintsev,2023-24,MHL,Krasnaya Armiya Moscow,2,0,0,0,,pre_draft,false,open-stats,2024-mhl-playoffs-timofei-obvintsev,https://www.quanthockey.com/hockey-stats/en/profile.php?player=134949,117,65,59,6,0.908,3.07,0,2,,0
2024-157-timofei-obvintsev,2023-24,MHL,Krasnaya Armiya Moscow,16,0,0,0,,pre_draft,true,open-stats,2024-mhl-regular-timofei-obvintsev,https://www.quanthockey.com/hockey-stats/en/profile.php?player=134949,830,516,475,41,0.921,2.96,7,7,,0
2024-159-nathan-aspinall,2023-24,OHL,FLNT,4,1,0,1,,pre_draft,false,chl,8705,https://chl.ca/ohl/stats/players/77/all/points,,,,,,,,,,
2024-159-nathan-aspinall,2023-24,OHL,FLNT,65,18,16,34,,pre_draft,true,chl,8705,https://chl.ca/ohl/stats/players/76/all/points,,,,,,,,,,
2024-160-connor-clattenburg,2023-24,OHL,FLNT,4,1,1,2,,pre_draft,false,chl,8816,https://chl.ca/ohl/stats/players/77/all/points,,,,,,,,,,
2024-160-connor-clattenburg,2023-24,OHL,FLNT,60,13,16,29,,pre_draft,true,chl,8816,https://chl.ca/ohl/stats/players/76/all/points,,,,,,,,,,
2024-161-maxmilian-curran,2023-24,WHL,TC,40,5,27,32,,pre_draft,true,chl,29488,https://chl.ca/whl/stats/players/281/all/points,,,,,,,,,,
2024-162-anthony-romani,2023-24,OHL,NB,3,3,1,4,,pre_draft,false,chl,8395,https://chl.ca/ohl/stats/players/77/all/points,,,,,,,,,,
2024-162-anthony-romani,2023-24,OHL,NB,68,58,53,111,,pre_draft,true,chl,8395,https://chl.ca/ohl/stats/players/76/all/points,,,,,,,,,,
2024-163-ty-henry,2023-24,OHL,ER,6,0,0,0,,pre_draft,false,chl,8780,https://chl.ca/ohl/stats/players/77/all/points,,,,,,,,,,
2024-163-ty-henry,2023-24,OHL,ER,54,0,7,7,,pre_draft,true,chl,8780,https://chl.ca/ohl/stats/players/76/all/points,,,,,,,,,,
2024-164-jared-woolley,2023-24,OHL,LDN,16,1,2,3,,pre_draft,false,chl,9043,https://chl.ca/ohl/stats/players/77/all/points,,,,,,,,,,
2024-164-jared-woolley,2023-24,OHL,LDN,37,3,2,5,,pre_draft,true,chl,9043,https://chl.ca/ohl/stats/players/76/all/points,,,,,,,,,,
2024-168-timur-kol,2023-24,KHL,Avangard Omsk,2,0,0,0,,pre_draft,true,open-stats,2024-khl-regular-timur-kol,https://www.quanthockey.com/hockey-stats/en/profile.php?player=151212,,,,,,,,,,
2024-168-timur-kol,2023-24,MHL,Omskie Yastreby,8,3,2,5,,pre_draft,false,open-stats,2024-mhl-playoffs-timur-kol,https://puckpedia.com/player/timur-kol,,,,,,,,,,
2024-168-timur-kol,2023-24,MHL,Omskie Yastreby,14,2,6,8,,pre_draft,true,open-stats,2024-mhl-regular-timur-kol,https://www.quanthockey.com/hockey-stats/en/profile.php?player=151212,,,,,,,,,,
2024-168-timur-kol,2023-24,VHL,Omskie Krylia,23,5,3,8,,pre_draft,true,open-stats,2024-vhl-regular-timur-kol,https://www.quanthockey.com/hockey-stats/en/profile.php?player=151212,,,,,,,,,,
2024-169-stepan-gorbunov,2023-24,MHL,Belye Medvedi Chelyabinsk,40,10,12,22,,pre_draft,true,open-stats,2024-mhl-regular-stepan-gorbunov,https://media.nhl.com/site/vasset/public/attachments/2024/04/17924/2024%20NHL%20CS%20Final%20Rankings%20-%20ITL%20Skaters.pdf,,,,,,,,,,
2024-170-hunter-laing,2023-24,WHL,PG,10,1,0,1,,pre_draft,false,chl,29105,https://chl.ca/whl/stats/players/284/all/points,,,,,,,,,,
2024-170-hunter-laing,2023-24,WHL,PG,66,11,14,25,,pre_draft,true,chl,29105,https://chl.ca/whl/stats/players/281/all/points,,,,,,,,,,
2024-171-matyas-melovsky,2023-24,QMJHL,BaC,17,5,14,19,,pre_draft,false,chl,19726,https://chl.ca/lhjmq/en/stats/players/206/all/points,,,,,,,,,,
2024-171-matyas-melovsky,2023-24,QMJHL,BaC,53,18,42,60,,pre_draft,true,chl,19726,https://chl.ca/lhjmq/en/stats/players/205/all/points,,,,,,,,,,
2024-172-patrick-geary,2023-24,NCAA,Michigan State,32,5,8,13,,pre_draft,true,collegehockeyinc,59512,https://collegehockeyinc.com/players/career/59512,,,,,,,,,,
2024-173-ilya-pautov,2023-24,MHL,Krasnaya Armiya Moscow,46,15,30,45,,pre_draft,true,open-stats,2024-mhl-regular-ilya-pautov,https://www.nhl.com/flyers/news/flyers-sign-ilya-pautov-to-entry-level-contract,,,,,,,,,,
2024-174-stevie-leskovar,2023-24,OHL,MISS,4,0,0,0,,pre_draft,false,chl,8636,https://chl.ca/ohl/stats/players/77/all/points,,,,,,,,,,
2024-174-stevie-leskovar,2023-24,OHL,MISS,61,2,10,12,,pre_draft,true,chl,8636,https://chl.ca/ohl/stats/players/76/all/points,,,,,,,,,,
2024-175-joona-v-is-nen,2023-24,USHL,DBQ,11,1,2,3,,pre_draft,false,ushl,10167,https://ushl.com/ht/#/player/10167/84/Joona%20Vaisanen,,,,,,,,,,
2024-175-joona-v-is-nen,2023-24,USHL,DBQ,53,9,31,40,,pre_draft,true,ushl,10167,https://ushl.com/ht/#/player/10167/82/Joona%20Vaisanen,,,,,,,,,,
2024-177-eric-jamieson,2023-24,WHL,EVT,9,0,1,1,,pre_draft,false,chl,28867,https://chl.ca/whl/stats/players/284/all/points,,,,,,,,,,
2024-177-eric-jamieson,2023-24,WHL,EVT,66,10,22,32,,pre_draft,true,chl,28867,https://chl.ca/whl/stats/players/281/all/points,,,,,,,,,,
2024-179-xavier-veilleux,2023-24,USHL,MUS,7,1,4,5,,pre_draft,false,ushl,9982,https://ushl.com/ht/#/player/9982/84/Xavier%20Veilleux,,,,,,,,,,
2024-179-xavier-veilleux,2023-24,USHL,MUS,62,3,29,32,,pre_draft,true,ushl,9982,https://ushl.com/ht/#/player/9982/82/Xavier%20Veilleux,,,,,,,,,,
2024-180-trent-swick,2023-24,OHL,KIT,7,5,0,5,,pre_draft,false,chl,8362,https://chl.ca/ohl/stats/players/77/all/points,,,,,,,,,,
2024-180-trent-swick,2023-24,OHL,KIT,63,25,37,62,,pre_draft,true,chl,8362,https://chl.ca/ohl/stats/players/76/all/points,,,,,,,,,,
2024-181-kaden-pitre,2023-24,OHL,FLNT,35,10,20,30,,pre_draft,true,chl,8704,https://chl.ca/ohl/stats/players/76/all/points,,,,,,,,,,
2024-182-austin-burnevik,2023-24,USHL,MAD,3,2,0,2,,pre_draft,false,ushl,9275,https://ushl.com/ht/#/player/9275/84/Austin%20Burnevik,,,,,,,,,,
2024-182-austin-burnevik,2023-24,USHL,MAD,61,40,31,71,,pre_draft,true,ushl,9275,https://ushl.com/ht/#/player/9275/82/Austin%20Burnevik,,,,,,,,,,
2024-183-albin-sundin,2023-24,SHL,Frölunda HC,14,1,1,2,,pre_draft,false,swehockey,albinsundin,https://stats.swehockey.se/Teams/Info/PlayersByTeam/15792,,,,,,,,,,
2024-183-albin-sundin,2023-24,SHL,Frölunda HC,18,0,1,1,,pre_draft,true,swehockey,albinsundin,https://stats.swehockey.se/Teams/Info/PlayersByTeam/14677,,,,,,,,,,
2024-183-albin-sundin,2023-24,Sweden Jrs.,Frölunda HC,4,2,1,3,,pre_draft,false,swehockey,albinsundin,https://stats.swehockey.se/Teams/Info/PlayersByTeam/15769,,,,,,,,,,
2024-183-albin-sundin,2023-24,Sweden Jrs.,Frölunda HC,41,4,13,17,,pre_draft,true,swehockey,albinsundin@14709+15645,https://stats.swehockey.se/Teams/Info/PlayersByTeam/14709,,,,,,,,,,
2024-184-roman-shokhrin,2023-24,MHL,Yaroslavl junior system,36,2,12,14,,pre_draft,true,open-stats,2024-mhl-regular-roman-shokhrin,https://www.nhl.com/hurricanes/news/canes-pick-10-players-on-second-day-of-draft,,,,,,,,,,
2024-185-tory-pitner,2023-24,USHL,YNG,7,1,0,1,,pre_draft,false,ushl,9917,https://ushl.com/ht/#/player/9917/84/Tory%20Pitner,,,,,,,,,,
2024-185-tory-pitner,2023-24,USHL,YNG,50,8,16,24,,pre_draft,true,ushl,9917,https://ushl.com/ht/#/player/9917/82/Tory%20Pitner,,,,,,,,,,
2024-186-loke-johansson,2023-24,HockeyAllsvenskan,AIK,19,0,1,1,,pre_draft,true,swehockey,lokejohansson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/14678,,,,,,,,,,
2024-186-loke-johansson,2023-24,Sweden Jrs.,AIK,2,0,0,0,,pre_draft,false,swehockey,lokejohansson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/15769,,,,,,,,,,
2024-186-loke-johansson,2023-24,Sweden Jrs.,AIK,33,5,8,13,,pre_draft,true,swehockey,lokejohansson@15644+14708,https://stats.swehockey.se/Teams/Info/PlayersByTeam/15644,,,,,,,,,,
2024-187-kieron-walton,2023-24,OHL,SBY,9,0,0,0,,pre_draft,false,chl,8777,https://chl.ca/ohl/stats/players/77/all/points,,,,,,,,,,
2024-187-kieron-walton,2023-24,OHL,SBY,65,18,25,43,,pre_draft,true,chl,8777,https://chl.ca/ohl/stats/players/76/all/points,,,,,,,,,,
2024-188-fyodor-avramov,2023-24,MHL,Kapitan Stupino,49,23,21,44,,pre_draft,true,open-stats,2024-mhl-regular-fyodor-avramov,https://canespr.com/fyodoravramov/,,,,,,,,,,
2024-189-parker-alcos,2023-24,WHL,EDM,67,1,14,15,,pre_draft,true,chl,29202,https://chl.ca/whl/stats/players/281/all/points,,,,,,,,,,
2024-190-ludvig-lafton,2023-24,Sweden Jrs.,Färjestad BK,2,1,0,1,,pre_draft,false,swehockey,ludviglafton,https://stats.swehockey.se/Teams/Info/PlayersByTeam/15769,,,,,,,,,,
2024-190-ludvig-lafton,2023-24,Sweden Jrs.,Färjestad BK,16,0,4,4,,pre_draft,true,swehockey,ludviglafton,https://stats.swehockey.se/Teams/Info/PlayersByTeam/15645,,,,,,,,,,
2024-192-dalyn-wakely,2023-24,OHL,NB,16,13,10,23,,pre_draft,false,chl,8394,https://chl.ca/ohl/stats/players/77/all/points,,,,,,,,,,
2024-192-dalyn-wakely,2023-24,OHL,NB,66,39,65,104,,pre_draft,true,chl,8394,https://chl.ca/ohl/stats/players/76/all/points,,,,,,,,,,
2024-193-hunter-st-martin,2023-24,WHL,MH,5,1,4,5,,pre_draft,false,chl,28952,https://chl.ca/whl/stats/players/284/all/points,,,,,,,,,,
