player_id,name,matched,source_name,source,source_id,source_url,league,team,games,goals,assists,points,regular_season
2024-217-nikita-prishchepov,Nikita Prishchepov,false,,,,,,,,,,,
2024-218-bauer-berry,Bauer Berry,false,,,,,,,,,,,
2024-219-ryerson-leenders,Ryerson Leenders,false,,,,,,,,,,,
2024-220-andrey-krutov,Andrey Krutov,true,Andrey Krutov,canes-prospect-bio,2024-mhl-regular-andrey-krutov,https://canespr.com/andreykrutov/,MHL,Chaika Nizhny Novgorod,41,21,29,50,true
2024-220-andrey-krutov,Andrey Krutov,true,Andrey Krutov,nhl-team-draft-recap,2024-mhl-playoffs-andrey-krutov,https://www.nhl.com/hurricanes/news/canes-pick-10-players-on-second-day-of-draft,MHL,Chaika Nizhny Novgorod,14,7,3,10,false
2024-221-basile-sansonnens,Basile Sansonnens,false,,,,,,,,,,,
2024-222-william-samuelsson,William Samuelsson,false,,,,,,,,,,,
2024-223-finn-harding,Finn Harding,false,,,,,,,,,,,
2024-224-rasmus-bergqvist,Rasmus Bergqvist,false,,,,,,,,,,,
2024-225-nathan-mayes,Nathan Mayes,false,,,,,,,,,,,
