player_id,draft_year,source,rank,scope,position,source_id,source_url
2014-001-aaron-ekblad,2014,draft_slot_proxy,1,all_drafted_players,D,2014-1,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-002-sam-reinhart,2014,draft_slot_proxy,2,all_drafted_players,C,2014-2,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-003-leon-draisaitl,2014,draft_slot_proxy,3,all_drafted_players,C,2014-3,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-004-sam-bennett,2014,draft_slot_proxy,4,all_drafted_players,C,2014-4,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-005-michael-dal-colle,2014,draft_slot_proxy,5,all_drafted_players,LW,2014-5,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-006-jake-virtanen,2014,draft_slot_proxy,6,all_drafted_players,RW,2014-6,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-007-haydn-fleury,2014,draft_slot_proxy,7,all_drafted_players,D,2014-7,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-008-william-nylander,2014,draft_slot_proxy,8,all_drafted_players,C/RW,2014-8,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-009-nikolaj-ehlers,2014,draft_slot_proxy,9,all_drafted_players,LW,2014-9,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-010-nick-ritchie,2014,draft_slot_proxy,10,all_drafted_players,LW,2014-10,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-011-kevin-fiala,2014,draft_slot_proxy,11,all_drafted_players,LW,2014-11,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-012-brendan-perlini,2014,draft_slot_proxy,12,all_drafted_players,LW,2014-12,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-013-jakub-vrana,2014,draft_slot_proxy,13,all_drafted_players,LW/RW,2014-13,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-014-julius-honka,2014,draft_slot_proxy,14,all_drafted_players,D,2014-14,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-015-dylan-larkin,2014,draft_slot_proxy,15,all_drafted_players,C,2014-15,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-016-sonny-milano,2014,draft_slot_proxy,16,all_drafted_players,LW,2014-16,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-017-travis-sanheim,2014,draft_slot_proxy,17,all_drafted_players,D,2014-17,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-018-alex-tuch,2014,draft_slot_proxy,18,all_drafted_players,RW,2014-18,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-019-tony-deangelo,2014,draft_slot_proxy,19,all_drafted_players,D,2014-19,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-020-nick-schmaltz,2014,draft_slot_proxy,20,all_drafted_players,C,2014-20,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-021-robby-fabbri,2014,draft_slot_proxy,21,all_drafted_players,C,2014-21,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-022-kasperi-kapanen,2014,draft_slot_proxy,22,all_drafted_players,RW,2014-22,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-024-jared-mccann,2014,draft_slot_proxy,24,all_drafted_players,C,2014-24,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-025-david-pastrnak,2014,draft_slot_proxy,25,all_drafted_players,RW,2014-25,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-026-nikita-scherbak,2014,draft_slot_proxy,26,all_drafted_players,RW,2014-26,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-027-nikolay-goldobin,2014,draft_slot_proxy,27,all_drafted_players,RW,2014-27,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-028-joshua-ho-sang,2014,draft_slot_proxy,28,all_drafted_players,C/RW,2014-28,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-029-adrian-kempe,2014,draft_slot_proxy,29,all_drafted_players,LW,2014-29,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-030-john-quenneville,2014,draft_slot_proxy,30,all_drafted_players,C,2014-30,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-031-brendan-lemieux,2014,draft_slot_proxy,31,all_drafted_players,LW,2014-31,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-032-jayce-hawryluk,2014,draft_slot_proxy,32,all_drafted_players,C,2014-32,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-033-ivan-barbashev,2014,draft_slot_proxy,33,all_drafted_players,C/LW,2014-33,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-034-mason-mcdonald,2014,draft_slot_proxy,34,all_drafted_players,G,2014-34,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-035-dominik-masin,2014,draft_slot_proxy,35,all_drafted_players,D,2014-35,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-036-thatcher-demko,2014,draft_slot_proxy,36,all_drafted_players,G,2014-36,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-037-alex-nedeljkovic,2014,draft_slot_proxy,37,all_drafted_players,G,2014-37,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-038-marcus-pettersson,2014,draft_slot_proxy,38,all_drafted_players,D,2014-38,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-039-vitek-vanecek,2014,draft_slot_proxy,39,all_drafted_players,G,2014-39,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-040-andreas-englund,2014,draft_slot_proxy,40,all_drafted_players,D,2014-40,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-041-josh-jacobs,2014,draft_slot_proxy,41,all_drafted_players,D,2014-41,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-042-vladislav-kamenev,2014,draft_slot_proxy,42,all_drafted_players,LW,2014-42,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-043-ryan-macinnis,2014,draft_slot_proxy,43,all_drafted_players,C,2014-43,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-044-eric-cornel,2014,draft_slot_proxy,44,all_drafted_players,C,2014-44,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-045-brett-pollock,2014,draft_slot_proxy,45,all_drafted_players,LW,2014-45,https://api-web.nhle.com/v1/draft/picks/2014/all
2014-046-julius-bergman,2014,draft_slot_proxy,46,all_drafted_players,D,2014-46,https://api-web.nhle.com/v1/draft/picks/2014/all
