player_id,name,matched,match_method,provider,league,source_name,source_id,source_url,team,games,points,save_percentage
2026-012-alexander-command,Alexander Command,true,exact_name,swehockey,Sweden Jrs.,Alexander Command,alexandercommand,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18269,Örebro HK,30,44,
2026-013-malte-gustafsson,Malte Gustafsson,true,exact_name,swehockey,SHL,Malte Gustafsson,maltegustafsson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18263,HV 71,27,3,
2026-013-malte-gustafsson,Malte Gustafsson,true,exact_name,swehockey,Sweden Jrs.,Malte Gustafsson,maltegustafsson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18269,HV 71,19,12,
2026-014-oscar-hemming,Oscar Hemming,false,not_configured,,,,,,,,,
2026-015-nikita-klepov,Nikita Klepov,false,not_configured,,,,,,,,,
2026-016-maddox-dagenais,Maddox Dagenais,false,not_configured,,,,,,,,,
2026-017-ethan-belchetz,Ethan Belchetz,false,not_configured,,,,,,,,,
2026-018-oliver-suvanto,Oliver Suvanto,false,unmatched,,,,,,,,,
2026-019-elton-hermansson,Elton Hermansson,true,exact_name,swehockey,HockeyAllsvenskan,Elton Hermansson,eltonhermansson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18266,MoDo Hockey,38,21,
2026-019-elton-hermansson,Elton Hermansson,true,exact_name,swehockey,HockeyAllsvenskan,Elton Hermansson,eltonhermansson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/19979,MoDo Hockey,13,1,
2026-019-elton-hermansson,Elton Hermansson,true,exact_name,swehockey,Sweden Jrs.,Elton Hermansson,eltonhermansson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18268,MoDo Hockey,13,9,
2026-020-ilia-morozov,Ilia Morozov,false,not_configured,,,,,,,,,
2026-021-ryan-lin,Ryan Lin,false,not_configured,,,,,,,,,
2026-022-liam-ruck,Liam Ruck,false,not_configured,,,,,,,,,
2026-023-jeffrey-jp-hurlbert,Jeffrey (JP) Hurlbert,false,not_configured,,,,,,,,,
2026-024-adam-novotny,Adam Novotny,false,not_configured,,,,,,,,,
2026-025-jonas-lagerberg-hoen,Jonas Lagerberg Hoen,true,exact_name,swehockey,SHL,Jonas Lagerberg-Hoen,jonaslagerberghoen,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18263,Leksands IF,2,0,
2026-025-jonas-lagerberg-hoen,Jonas Lagerberg Hoen,true,exact_name,swehockey,Sweden Jrs.,Jonas Lagerberg-Hoen,jonaslagerberghoen,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18268,Leksands IF,9,16,
2026-026-gleb-pugachyov,Gleb Pugachyov,false,not_configured,,,,,,,,,
2026-027-maksim-sokolovskii,Maksim Sokolovskii,false,not_configured,,,,,,,,,
2026-028-marcus-nordmark,Marcus Nordmark,true,exact_name,swehockey,SHL,Marcus Nordmark,marcusnordmark,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18263,Djurgårdens IF,8,1,
2026-028-marcus-nordmark,Marcus Nordmark,true,exact_name,swehockey,Sweden Jrs.,Marcus Nordmark,marcusnordmark,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18268,Djurgårdens IF,25,38,
2026-028-marcus-nordmark,Marcus Nordmark,true,exact_name,swehockey,Sweden Jrs.,Marcus Nordmark,marcusnordmark,https://stats.swehockey.se/Teams/Info/PlayersByTeam/19943,Djurgårdens IF,11,23,
2026-029-juho-piiparinen,Juho Piiparinen,false,unmatched,,,,,,,,,
2026-030-jack-hextall,Jack Hextall,false,not_configured,,,,,,,,,
2026-031-thomas-bleyl,Thomas Bleyl,false,not_configured,,,,,,,,,
2026-032-jaxon-cover,Jaxon Cover,false,not_configured,,,,,,,,,
2026-033-brooks-rogowski,Brooks Rogowski,false,not_configured,,,,,,,,,
2026-034-xavier-villeneuve,Xavier Villeneuve,false,not_configured,,,,,,,,,
2026-035-ryan-roobroeck,Ryan Roobroeck,false,not_configured,,,,,,,,,
2026-036-chase-harrington,Chase Harrington,false,not_configured,,,,,,,,,
2026-037-matias-vanhanen,Matias Vanhanen,false,not_configured,,,,,,,,,
2026-038-casey-mutryn,Casey Mutryn,false,not_configured,,,,,,,,,
2026-039-markus-ruck,Markus Ruck,false,not_configured,,,,,,,,,
2026-040-simas-ignatavicius,Simas Ignatavicius,false,not_configured,,,,,,,,,
2026-041-niklas-aaram-olsen,Niklas Aaram-Olsen,true,exact_name,swehockey,SHL,Niklas Aaram Olsen,niklasaaramolsen,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18263,Örebro HK,16,0,
2026-041-niklas-aaram-olsen,Niklas Aaram-Olsen,true,exact_name,swehockey,Sweden Jrs.,Niklas Aaram Olsen,niklasaaramolsen,https://stats.swehockey.se/Teams/Info/PlayersByTeam/19943,Örebro HK,13,8,
2026-041-niklas-aaram-olsen,Niklas Aaram-Olsen,true,exact_name,swehockey,Sweden Jrs.,Niklas Aaram Olsen,niklasaaramolsen,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18269,Örebro HK,29,40,
2026-042-tobias-trejbal,Tobias Trejbal,false,not_configured,,,,,,,,,
2026-043-egor-shilov,Egor Shilov,false,not_configured,,,,,,,,,
2026-044-nikita-shcherbakov,Nikita Shcherbakov,false,not_configured,,,,,,,,,
2026-045-jayden-kurtz,Jayden Kurtz,false,not_configured,,,,,,,,,
2026-046-liam-lefebvre,Liam Lefebvre,false,not_configured,,,,,,,,,
2026-047-victor-plante,Victor Plante,false,not_configured,,,,,,,,,
2026-048-ryder-cali,Ryder Cali,false,not_configured,,,,,,,,,
2026-049-adam-goljer,Adam Goljer,false,not_configured,,,,,,,,,
2026-050-mathis-preston,Mathis Preston,false,not_configured,,,,,,,,,
2026-051-william-hakansson,William Hakansson,true,exact_name,swehockey,HockeyAllsvenskan,William Håkansson,williamhakansson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18266,Almtuna IS,16,4,
2026-051-william-hakansson,William Hakansson,true,exact_name,swehockey,HockeyAllsvenskan,William Håkansson,williamhakansson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/19979,Almtuna IS,2,2,
2026-051-william-hakansson,William Hakansson,true,exact_name,swehockey,SHL,William Håkansson,williamhakansson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/19791,Luleå HF,9,0,
2026-051-william-hakansson,William Hakansson,true,exact_name,swehockey,SHL,William Håkansson,williamhakansson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18263,Luleå HF,22,2,
2026-051-william-hakansson,William Hakansson,true,exact_name,swehockey,Sweden Jrs.,William Håkansson,williamhakansson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18268,Luleå HF,6,4,
2026-051-william-hakansson,William Hakansson,true,exact_name,swehockey,Sweden Jrs.,William Håkansson,williamhakansson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/19943,Luleå HF,5,4,
2026-052-oleg-kulebiakin,Oleg Kulebiakin,false,not_configured,,,,,,,,,
2026-053-brek-liske,Brek Liske,false,not_configured,,,,,,,,,
2026-054-tomas-galvas,Tomas Galvas,false,not_configured,,,,,,,,,
2026-055-alan-shaikhlislamov,Alan Shaikhlislamov,false,not_configured,,,,,,,,,
2026-056-yuri-ivanov,Yuri Ivanov,false,not_configured,,,,,,,,,
2026-057-timofei-runtso,Timofei Runtso,false,not_configured,,,,,,,,,
2026-058-rudolfs-berzkalns,Rudolfs Berzkalns,false,not_configured,,,,,,,,,
2026-059-jakub-vanecek,Jakub Vanecek,false,not_configured,,,,,,,,,
2026-060-alexander-bilecki,Alexander Bilecki,false,not_configured,,,,,,,,,
2026-061-wiggo-sorensson,Wiggo Sorensson,false,not_configured,,,,,,,,,
2026-062-martin-psohlavec,Martin Psohlavec,false,not_configured,,,,,,,,,
2026-064-benjamin-macbeath,Benjamin MacBeath,false,not_configured,,,,,,,,,
2026-065-joe-iginla,Joe Iginla,false,not_configured,,,,,,,,,
2026-066-samu-alalauri,Samu Alalauri,false,unmatched,,,,,,,,,
2026-067-danai-shaiikov,Danai Shaiikov,false,not_configured,,,,,,,,,
2026-068-zachary-lansard,Zachary Lansard,false,not_configured,,,,,,,,,
2026-069-ethan-mackenzie,Ethan MacKenzie,false,not_configured,,,,,,,,,
2026-070-dmitri-borichev,Dmitri Borichev,false,not_configured,,,,,,,,,
2026-071-samuel-hrenak,Samuel Hrenak,false,not_configured,,,,,,,,,
2026-072-adam-nemec,Adam Nemec,false,not_configured,,,,,,,,,
2026-073-zach-olsen,Zach Olsen,false,not_configured,,,,,,,,,
2026-074-beckett-hamilton,Beckett Hamilton,false,not_configured,,,,,,,,,
2026-075-luke-schairer,Luke Schairer,false,not_configured,,,,,,,,,
2026-076-mans-gudmundsson,Mans Gudmundsson,true,exact_name,swehockey,SHL,Måns Gudmundsson,mansgudmundsson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18263,Färjestad BK,1,0,
2026-076-mans-gudmundsson,Mans Gudmundsson,true,exact_name,swehockey,Sweden Jrs.,Måns Gudmundsson,mansgudmundsson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/19943,Färjestad BK,7,5,
2026-076-mans-gudmundsson,Mans Gudmundsson,true,exact_name,swehockey,Sweden Jrs.,Måns Gudmundsson,mansgudmundsson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18269,Färjestad BK,35,25,
2026-077-charlie-morrison,Charlie Morrison,false,not_configured,,,,,,,,,
2026-078-dmitri-ivchenko,Dmitri Ivchenko,false,not_configured,,,,,,,,,
2026-079-michal-orsulak,Michal Orsulak,false,not_configured,,,,,,,,,
2026-080-blake-zielinski,Blake Zielinski,false,not_configured,,,,,,,,,
2026-081-tomas-chrenko,Tomas Chrenko,false,not_configured,,,,,,,,,
2026-082-rian-chudzinski,Rian Chudzinski,false,not_configured,,,,,,,,,
2026-083-adam-andersson,Adam Andersson,true,exact_name,swehockey,Sweden Jrs.,Adam Andersson,adamandersson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18268,Leksands IF,30,17,
2026-083-adam-andersson,Adam Andersson,true,exact_name,swehockey,Sweden Jrs.,Adam Andersson,adamandersson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/19943,Leksands IF,8,0,
2026-084-malcom-gastrin,Malcom Gastrin,true,exact_name,swehockey,HockeyAllsvenskan,Malcom Gästrin,malcomgastrin,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18266,MoDo Hockey,4,0,
2026-084-malcom-gastrin,Malcom Gastrin,true,exact_name,swehockey,Sweden Jrs.,Malcom Gästrin,malcomgastrin,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18268,MoDo Hockey,24,25,
2026-084-malcom-gastrin,Malcom Gastrin,true,exact_name,swehockey,Sweden Jrs.,Malcom Gästrin,malcomgastrin,https://stats.swehockey.se/Teams/Info/PlayersByTeam/19943,MoDo Hockey,5,4,
2026-085-juuso-ainasto,Juuso Ainasto,false,unmatched,,,,,,,,,
2026-086-pierce-mbuyi,Pierce Mbuyi,false,not_configured,,,,,,,,,
2026-087-oscar-holmertz,Oscar Holmertz,true,exact_name,swehockey,SHL,Oscar Holmertz,oscarholmertz,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18263,Linköping HC,11,0,
2026-087-oscar-holmertz,Oscar Holmertz,true,exact_name,swehockey,Sweden Jrs.,Oscar Holmertz,oscarholmertz,https://stats.swehockey.se/Teams/Info/PlayersByTeam/19943,Linköping HC,5,5,
2026-087-oscar-holmertz,Oscar Holmertz,true,exact_name,swehockey,Sweden Jrs.,Oscar Holmertz,oscarholmertz,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18269,Linköping HC,34,36,
2026-088-nils-bartholdsson,Nils Bartholdsson,true,exact_name,swehockey,SHL,Nils Bartholdsson,nilsbartholdsson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/19791,Rögle BK,3,0,
2026-088-nils-bartholdsson,Nils Bartholdsson,true,exact_name,swehockey,SHL,Nils Bartholdsson,nilsbartholdsson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18263,Rögle BK,5,0,
2026-088-nils-bartholdsson,Nils Bartholdsson,true,exact_name,swehockey,Sweden Jrs.,Nils Bartholdsson,nilsbartholdsson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/19943,Rögle BK,9,17,
2026-088-nils-bartholdsson,Nils Bartholdsson,true,exact_name,swehockey,Sweden Jrs.,Nils Bartholdsson,nilsbartholdsson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18269,Rögle BK,32,42,
2026-089-yegor-rybkin,Yegor Rybkin,false,not_configured,,,,,,,,,
2026-090-tomas-kralovic,Tomas Kralovic,false,not_configured,,,,,,,,,
2026-091-louis-felix-bourque,Louis Felix Bourque,false,not_configured,,,,,,,,,
2026-092-benjamin-wilmott,Benjamin Wilmott,false,not_configured,,,,,,,,,
2026-093-cooper-cleaves,Cooper Cleaves,false,not_configured,,,,,,,,,
2026-094-alessandro-di-iorio,Alessandro Di Iorio,false,not_configured,,,,,,,,,
2026-095-sean-burick,Sean Burick,false,not_configured,,,,,,,,,
2026-096-adam-valentini,Adam Valentini,false,not_configured,,,,,,,,,
2026-097-yaroslav-bryzgalov,Yaroslav Bryzgalov,false,not_configured,,,,,,,,,
2026-098-jonas-kemps,Jonas Kemps,false,not_configured,,,,,,,,,
2026-099-viktor-fedorov,Viktor Fedorov,false,not_configured,,,,,,,,,
2026-100-egor-barabanov,Egor Barabanov,false,not_configured,,,,,,,,,
2026-101-tyus-sparks,Tyus Sparks,false,not_configured,,,,,,,,,
2026-102-spencer-bowes,Spencer Bowes,false,not_configured,,,,,,,,,
2026-103-thomas-vandenberg,Thomas Vandenberg,false,not_configured,,,,,,,,,
2026-104-matvei-kotkov,Matvei Kotkov,false,not_configured,,,,,,,,,
2026-105-michael-berchild,Michael Berchild,false,not_configured,,,,,,,,,
2026-106-jakub-floris,Jakub Floris,false,unmatched,,,,,,,,,
2026-107-landon-nycz,Landon Nycz,false,not_configured,,,,,,,,,
2026-108-adam-levac,Adam Levac,false,not_configured,,,,,,,,,
2026-109-lincoln-kuehne,Lincoln Kuehne,false,not_configured,,,,,,,,,
2026-110-elliot-lennon,Elliot Lennon,false,not_configured,,,,,,,,,
2026-111-parker-von-richter,Parker Von Richter,false,not_configured,,,,,,,,,
2026-112-kayden-lemire,Kayden Lemire,false,not_configured,,,,,,,,,
2026-113-jonah-sivertson,Jonah Sivertson,false,not_configured,,,,,,,,,
2026-114-patriks-plumins,Patriks Plumins,false,not_configured,,,,,,,,,
2026-115-carl-axelsson,Carl Axelsson,false,not_configured,,,,,,,,,
2026-116-zach-wooten,Zach Wooten,false,not_configured,,,,,,,,,
2026-117-brayden-klimpke,Brayden Klimpke,false,not_configured,,,,,,,,,
2026-118-justin-graf,Justin Graf,false,not_configured,,,,,,,,,
2026-119-lavr-gashilov,Lavr Gashilov,false,not_configured,,,,,,,,,
2026-120-marek-sklenicka,Marek Sklenicka,false,not_configured,,,,,,,,,
2026-121-evan-jardine,Evan Jardine,false,not_configured,,,,,,,,,
2026-122-oscar-olsson,Oscar Olsson,true,exact_name,swehockey,Sweden Jrs.,Oscar Olsson,oscarolsson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/19943,Örebro HK,12,5,
2026-122-oscar-olsson,Oscar Olsson,true,exact_name,swehockey,Sweden Jrs.,Oscar Olsson,oscarolsson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18269,Örebro HK,32,30,
2026-123-vladimir-proskurin,Vladimir Proskurin,false,not_configured,,,,,,,,,
2026-124-olivers-murnieks,Olivers Murnieks,false,not_configured,,,,,,,,,
2026-125-ryder-fetterolf,Ryder Fetterolf,false,not_configured,,,,,,,,,
2026-126-tobias-tvrznik,Tobias Tvrznik,false,not_configured,,,,,,,,,
2026-127-brady-knowling,Brady Knowling,false,not_configured,,,,,,,,,
2026-128-axel-elofsson,Axel Elofsson,true,exact_name,swehockey,SHL,Axel Elofsson,axelelofsson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18263,Örebro HK,6,0,
2026-128-axel-elofsson,Axel Elofsson,true,exact_name,swehockey,Sweden Jrs.,Axel Elofsson,axelelofsson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/19943,Örebro HK,14,11,
2026-128-axel-elofsson,Axel Elofsson,true,exact_name,swehockey,Sweden Jrs.,Axel Elofsson,axelelofsson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18269,Örebro HK,32,41,
2026-129-connor-davis,Connor Davis,false,not_configured,,,,,,,,,
2026-130-theodor-knights,Theodor Knights,true,exact_name,swehockey,Sweden Jrs.,Theodor Knights,theodorknights,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18268,MoDo Hockey,24,2,
2026-130-theodor-knights,Theodor Knights,true,exact_name,swehockey,Sweden Jrs.,Theodor Knights,theodorknights,https://stats.swehockey.se/Teams/Info/PlayersByTeam/19943,MoDo Hockey,5,0,
2026-131-finn-kearns,Finn Kearns,false,not_configured,,,,,,,,,
2026-132-simon-katolicky,Simon Katolicky,false,unmatched,,,,,,,,,
2026-133-andrew-robinson,Andrew Robinson,false,not_configured,,,,,,,,,
2026-134-morgan-anderberg,Morgan Anderberg,true,exact_name,swehockey,SHL,Morgan Anderberg,morgananderberg,https://stats.swehockey.se/Teams/Info/PlayersByTeam/19791,Växjö Lakers HC,10,3,
2026-134-morgan-anderberg,Morgan Anderberg,true,exact_name,swehockey,SHL,Morgan Anderberg,morgananderberg,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18263,Växjö Lakers HC,39,3,
2026-134-morgan-anderberg,Morgan Anderberg,true,exact_name,swehockey,Sweden Jrs.,Morgan Anderberg,morgananderberg,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18269,Växjö Lakers HC,9,10,
2026-135-alexandre-taillefer,Alexandre Taillefer,false,not_configured,,,,,,,,,
2026-136-kent-sauer,Kent Sauer,false,not_configured,,,,,,,,,
2026-137-filip-ruzicka,Filip Ruzicka,false,not_configured,,,,,,,,,
2026-138-philip-hemmyr,Philip Hemmyr,true,exact_name,swehockey,HockeyAllsvenskan,Philip Hemmyr,philiphemmyr,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18266,IF Björklöven,36,12,
2026-138-philip-hemmyr,Philip Hemmyr,true,exact_name,swehockey,HockeyAllsvenskan,Philip Hemmyr,philiphemmyr,https://stats.swehockey.se/Teams/Info/PlayersByTeam/19979,IF Björklöven,6,1,
2026-138-philip-hemmyr,Philip Hemmyr,true,exact_name,swehockey,Sweden Jrs.,Philip Hemmyr,philiphemmyr,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18268,IF Björklöven,27,44,
2026-139-nicholas-bogas,Nicholas Bogas,false,not_configured,,,,,,,,,
2026-140-cole-tuminaro,Cole Tuminaro,false,not_configured,,,,,,,,,
2026-141-vladimir-dravecky,Vladimir Dravecky,false,not_configured,,,,,,,,,
2026-142-parker-snell,Parker Snell,false,not_configured,,,,,,,,,
2026-143-beckham-edwards,Beckham Edwards,false,not_configured,,,,,,,,,
2026-144-brian-mcfadden,Brian McFadden,false,not_configured,,,,,,,,,
2026-145-vertti-svensk,Vertti Svensk,false,unmatched,,,,,,,,,
2026-146-eric-frossard,Eric Frossard,false,not_configured,,,,,,,,,
2026-147-florent-houle,Florent Houle,false,not_configured,,,,,,,,,
2026-148-luken-huff,Luken Huff,false,not_configured,,,,,,,,,
2026-149-daniil-rusakovich,Daniil Rusakovich,false,not_configured,,,,,,,,,
2026-150-carter-stevens,Carter Stevens,false,not_configured,,,,,,,,,
2026-151-harris-pangretitsch,Harris Pangretitsch,false,not_configured,,,,,,,,,
2026-152-theodore-lechner,Theodore Lechner,false,not_configured,,,,,,,,,
2026-153-giorgos-pantelas,Giorgos Pantelas,false,not_configured,,,,,,,,,
2026-154-cooper-soller,Cooper Soller,false,not_configured,,,,,,,,,
2026-155-ryan-brown,Ryan Brown,false,not_configured,,,,,,,,,
2026-156-doman-szongoth,Doman Szongoth,false,unmatched,,,,,,,,,
2026-157-jacob-vandeven,Jacob Vandeven,false,not_configured,,,,,,,,,
2026-158-cooper-williams,Cooper Williams,false,not_configured,,,,,,,,,
2026-159-will-mclaughlin,Will McLaughlin,false,not_configured,,,,,,,,,
2026-160-matvei-nikonovich,Matvei Nikonovich,false,not_configured,,,,,,,,,
2026-161-yaroslav-fedoseyev,Yaroslav Fedoseyev,false,not_configured,,,,,,,,,
2026-162-andre-mondoux,Andre Mondoux,false,not_configured,,,,,,,,,
2026-163-darian-anderson,Darian Anderson,false,not_configured,,,,,,,,,
2026-164-bode-laylin,Bode Laylin,false,not_configured,,,,,,,,,
2026-165-zachary-jovanovski,Zachary Jovanovski,false,not_configured,,,,,,,,,
2026-166-ola-palme,Ola Palme,true,exact_name,swehockey,SHL,Ola Palme,olapalme,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18263,Växjö Lakers HC,5,0,
2026-166-ola-palme,Ola Palme,true,exact_name,swehockey,Sweden Jrs.,Ola Palme,olapalme,https://stats.swehockey.se/Teams/Info/PlayersByTeam/19943,Växjö Lakers HC,5,8,
2026-166-ola-palme,Ola Palme,true,exact_name,swehockey,Sweden Jrs.,Ola Palme,olapalme,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18269,Växjö Lakers HC,20,14,
2026-167-landon-hafele,Landon Hafele,false,not_configured,,,,,,,,,
2026-168-vilho-vanhatalo,Vilho Vanhatalo,false,unmatched,,,,,,,,,
2026-169-brody-pepoy,Brody Pepoy,false,not_configured,,,,,,,,,
2026-170-roberto-henriquez,Roberto Henriquez,false,not_configured,,,,,,,,,
2026-171-lars-steiner,Lars Steiner,false,not_configured,,,,,,,,,
2026-172-luke-wilfley,Luke Wilfley,false,not_configured,,,,,,,,,
2026-173-artyom-matyuk,Artyom Matyuk,false,not_configured,,,,,,,,,
2026-174-jake-gustafson,Jake Gustafson,false,not_configured,,,,,,,,,
2026-175-luka-arkko,Luka Arkko,false,unmatched,,,,,,,,,
2026-176-lucian-bernat,Lucian Bernat,false,unmatched,,,,,,,,,
2026-177-alex-kostov,Alex Kostov,false,not_configured,,,,,,,,,
2026-178-gleb-peshkov,Gleb Peshkov,false,not_configured,,,,,,,,,
2026-179-benjamin-cossette-ayotte,Benjamin Cossette Ayotte,false,not_configured,,,,,,,,,
2026-180-caden-harvey,Caden Harvey,false,not_configured,,,,,,,,,
2026-181-cole-zurawski,Cole Zurawski,false,not_configured,,,,,,,,,
2026-182-anttoni-uronen,Anttoni Uronen,false,unmatched,,,,,,,,,
2026-183-alexander-grunin,Alexander Grunin,false,not_configured,,,,,,,,,
2026-184-samuel-eriksson,Samuel Eriksson,true,exact_name,swehockey,SHL,Samuel Eriksson,samueleriksson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18263,Färjestad BK,1,0,
2026-184-samuel-eriksson,Samuel Eriksson,true,exact_name,swehockey,Sweden Jrs.,Samuel Eriksson,samueleriksson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/19943,Färjestad BK,7,0,
2026-184-samuel-eriksson,Samuel Eriksson,true,exact_name,swehockey,Sweden Jrs.,Samuel Eriksson,samueleriksson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18269,Färjestad BK,32,6,
2026-185-jonas-woo,Jonas Woo,false,not_configured,,,,,,,,,
2026-186-stepan-shurygin,Stepan Shurygin,false,not_configured,,,,,,,,,
2026-187-anton-emil-wilde-larsen,Anton Emil Wilde Larsen,false,not_configured,,,,,,,,,
2026-188-dylan-dumont,Dylan Dumont,false,not_configured,,,,,,,,,
2026-189-parker-trottier,Parker Trottier,false,not_configured,,,,,,,,,
2026-190-wesley-royston,Wesley Royston,false,not_configured,,,,,,,,,
2026-191-matthew-minchak,Matthew Minchak,false,not_configured,,,,,,,,,
2026-192-noah-kosick,Noah Kosick,false,not_configured,,,,,,,,,
2026-193-ivan-patrikhayev,Ivan Patrikhayev,false,not_configured,,,,,,,,,
2026-194-alexander-ivanov,Alexander Ivanov,false,not_configured,,,,,,,,,
2026-195-shawn-carrier,Shawn Carrier,false,not_configured,,,,,,,,,
2026-196-myles-brosnan,Myles Brosnan,false,not_configured,,,,,,,,,
2026-197-jasper-kuhta,Jasper Kuhta,false,not_configured,,,,,,,,,
2026-198-rylan-singh,Rylan Singh,false,not_configured,,,,,,,,,
2026-199-alofa-tunoa-ta-amu,Alofa Tunoa Ta'amu,false,not_configured,,,,,,,,,
2026-200-william-sorbrand,William Sorbrand,true,exact_name,swehockey,SHL,William Sörbrand,williamsorbrand,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18263,Timrå IK,5,0,
2026-200-william-sorbrand,William Sorbrand,true,exact_name,swehockey,Sweden Jrs.,William Sörbrand,williamsorbrand,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18268,Timrå IK,28,18,
2026-200-william-sorbrand,William Sorbrand,true,exact_name,swehockey,Sweden Jrs.,William Sörbrand,williamsorbrand,https://stats.swehockey.se/Teams/Info/PlayersByTeam/19943,Timrå IK,3,3,
2026-201-alexander-karmanov,Alexander Karmanov,false,not_configured,,,,,,,,,
2026-202-charlie-puglisi,Charlie Puglisi,false,not_configured,,,,,,,,,
2026-203-colin-fitzgerald,Colin Fitzgerald,false,not_configured,,,,,,,,,
2026-204-william-tomko,William Tomko,false,not_configured,,,,,,,,,
2026-205-robert-cowan,Robert Cowan,false,not_configured,,,,,,,,,
