team_id,team_name,league_level,affiliate_of,role_bucket,role_type,players,under_25,age_25_to_29,age_30_plus,right_shots,left_shots,avg_age,avg_points_per_game,avg_goalie_save_percentage,avg_goalie_goals_against_average,goalie_wins,goalie_shutouts,snapshot_dates,snapshot_types,high_confidence_assignments,contract_players,contract_coverage,total_cap_hit,avg_cap_hit,long_term_committed,expiring_contracts,trade_protected,avg_trade_restriction_share,roster_flexibility_score,contract_commitment_score,scarcity_target,scarcity_score,example_players,u25_example_players
CBJ,Columbus Blue Jackets,AHL,Cleveland Monsters,defense,puck_moving_defense,1,1,0,0,0,1,22.30,0.500,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.333,Guillaume Richard,Guillaume Richard
CBJ,Columbus Blue Jackets,AHL,Cleveland Monsters,defense,two_way_defense,6,1,4,1,6,0,25.97,0.155,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.000,Corson Ceulemans; Cole Clayton; Madison Bowey; Drew Bavaro; Grant Gabriele,Corson Ceulemans
CBJ,Columbus Blue Jackets,AHL,Cleveland Monsters,goalie,depth_goalie,2,2,0,0,0,0,20.95,0.000,0.859,3.65,3,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.000,"Pavel Cajan (3W, 0.862 SV%, 3.75 GAA); Evan Gardner (0.842 SV%, 3.14 GAA)","Pavel Cajan (3W, 0.862 SV%, 3.75 GAA); Evan Gardner (0.842 SV%, 3.14 GAA)"
CBJ,Columbus Blue Jackets,AHL,Cleveland Monsters,goalie,tandem_goalie,1,0,1,0,0,0,27.40,0.037,0.900,3.00,10,1,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.333,"Zach Sawchenko (10W, 0.900 SV%, 3.00 GAA, 1 SO)",
CBJ,Columbus Blue Jackets,AHL,Cleveland Monsters,wing,scoring_wing,2,0,1,1,2,0,29.15,0.901,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,3.0,0.333,Rocco Grimaldi; Trey Fix-Wolansky,
CBJ,Columbus Blue Jackets,AHL,Cleveland Monsters,wing,two_way_wing,4,1,2,1,2,2,26.88,0.481,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,3.0,0.000,Jordan Dumais; Roman Ahcan; Stefan Matteau; Chris Wilkie,Jordan Dumais
CBJ,Columbus Blue Jackets,AHL,Cleveland Monsters,wing,wing_depth,7,5,2,0,3,4,23.29,0.171,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,6.0,0.000,Gavin Brindley; Max McCue; James Malatesta; Cameron Butler; Mark Duarte,Gavin Brindley; Max McCue; James Malatesta; Cameron Butler; Mark Duarte
CBJ,Columbus Blue Jackets,NHL,,center,center_depth,3,1,1,1,1,2,27.30,0.236,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,4.0,0.250,Cole Sillinger; Sean Kuraly; Luke Kunin,Cole Sillinger
CBJ,Columbus Blue Jackets,NHL,,center,scoring_center,4,2,0,2,0,4,26.45,0.821,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.000,Adam Fantilli; Kent Johnson; Sean Monahan; Boone Jenner,Adam Fantilli; Kent Johnson
CBJ,Columbus Blue Jackets,NHL,,center,two_way_center,3,1,1,1,0,3,27.13,0.233,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.000,Luca Del Bel Belluz; Joseph LaBate; Owen Sillinger,Luca Del Bel Belluz
CBJ,Columbus Blue Jackets,NHL,,defense,defense_depth,2,1,0,1,0,2,31.65,0.149,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,6.0,0.667,Jordan Harris; Jack Johnson,Jordan Harris
CBJ,Columbus Blue Jackets,NHL,,defense,puck_moving_defense,1,0,1,0,0,1,27.90,1.012,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.500,Zach Werenski,
CBJ,Columbus Blue Jackets,NHL,,defense,two_way_defense,6,1,3,2,3,3,27.68,0.306,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.000,Denton Mateychuk; Ivan Provorov; Damon Severson; Jake Christiansen; Dante Fabbro,Denton Mateychuk
CBJ,Columbus Blue Jackets,NHL,,goalie,depth_goalie,1,1,0,0,0,1,24.20,0.000,0.938,1.91,7,2,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.500,"Jet Greaves (7W, 0.938 SV%, 1.91 GAA, 2 SO)","Jet Greaves (7W, 0.938 SV%, 1.91 GAA, 2 SO)"
CBJ,Columbus Blue Jackets,NHL,,goalie,starter_goalie,1,0,0,1,0,1,31.10,0.019,0.892,3.18,26,1,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.500,"Elvis Merzlikins (26W, 0.892 SV%, 3.18 GAA, 1 SO)",
CBJ,Columbus Blue Jackets,NHL,,goalie,tandem_goalie,1,0,1,0,0,1,26.20,0.050,0.881,3.54,7,1,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.500,"Daniil Tarasov (7W, 0.881 SV%, 3.54 GAA, 1 SO)",
CBJ,Columbus Blue Jackets,NHL,,wing,scoring_wing,2,2,0,0,1,1,24.80,0.790,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,4.0,0.500,Kirill Marchenko; Dmitri Voronkov,Kirill Marchenko; Dmitri Voronkov
CBJ,Columbus Blue Jackets,NHL,,wing,two_way_wing,2,1,1,0,2,0,26.35,0.176,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,4.0,0.500,Jack Williams; Kevin Labanc,Jack Williams
CBJ,Columbus Blue Jackets,NHL,,wing,wing_depth,7,2,2,3,3,4,29.04,0.301,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,8.0,0.125,Mikael Pyyhtia; Egor Chinakhov; Mathieu Olivier; Zachary Aston-Reese; James van Riemsdyk,Mikael Pyyhtia; Egor Chinakhov
CGY,Calgary Flames,AHL,Calgary Wranglers,center,center_depth,2,1,1,0,1,1,25.10,0.349,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,3.0,0.333,Ilya Nikolaev; David Silye,Ilya Nikolaev
CGY,Calgary Flames,AHL,Calgary Wranglers,center,scoring_center,2,2,0,0,0,2,23.45,0.984,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.000,Rory Kerins; Carter King,Rory Kerins; Carter King
CGY,Calgary Flames,AHL,Calgary Wranglers,center,two_way_center,3,2,1,0,2,1,22.53,0.111,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.000,Jaden Lipinski; Deni Goure; Carter Wilkie,Jaden Lipinski; Deni Goure
CGY,Calgary Flames,AHL,Calgary Wranglers,defense,defense_depth,3,1,2,0,1,2,25.13,0.176,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,4.5,0.333,Artem Grushnikov; Jonathan Aspirot; Charles Martin,Artem Grushnikov
CGY,Calgary Flames,AHL,Calgary Wranglers,defense,puck_moving_defense,3,3,0,0,2,1,22.57,0.516,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.000,Jérémie Poirier; Hunter Brzustewicz; Simon Mack,Jérémie Poirier; Hunter Brzustewicz; Simon Mack
CGY,Calgary Flames,AHL,Calgary Wranglers,defense,two_way_defense,3,2,0,1,0,3,26.53,0.153,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.000,Yan Kuznetsov; Joni Jurmo; Jarred Tinordi,Yan Kuznetsov; Joni Jurmo
CGY,Calgary Flames,AHL,Calgary Wranglers,goalie,depth_goalie,1,0,1,0,0,0,26.70,0.000,0.881,4.14,2,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.333,"Connor Murphy (2W, 0.881 SV%, 4.14 GAA)",
CGY,Calgary Flames,AHL,Calgary Wranglers,goalie,starter_goalie,1,0,1,0,0,0,28.00,0.022,0.905,2.94,21,3,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.333,"Devin Cooley (21W, 0.905 SV%, 2.94 GAA, 3 SO)",
CGY,Calgary Flames,AHL,Calgary Wranglers,goalie,tandem_goalie,1,0,1,0,0,0,25.50,0.036,0.892,3.26,14,1,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.333,"Waltteri Ignatjew (14W, 0.892 SV%, 3.26 GAA, 1 SO)",
CGY,Calgary Flames,AHL,Calgary Wranglers,wing,scoring_wing,2,1,0,1,1,1,26.85,0.798,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,3.0,0.333,William Strömgren; Martin Frk,William Strömgren
CGY,Calgary Flames,AHL,Calgary Wranglers,wing,two_way_wing,3,3,0,0,2,1,23.13,0.240,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,3.0,0.000,Sam Honzek; Trevor Janicke; Kaden Bohlsen,Sam Honzek; Trevor Janicke; Kaden Bohlsen
CGY,Calgary Flames,AHL,Calgary Wranglers,wing,wing_depth,7,3,3,1,1,6,25.30,0.190,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,6.0,0.000,Lucas Ciona; Parker Bell; Ty Tullio; Alex Gallant; Brett Davis,Lucas Ciona; Parker Bell; Ty Tullio
CGY,Calgary Flames,NHL,,center,center_depth,5,1,3,1,0,5,27.60,0.325,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,4.0,0.000,Connor Zary; Yegor Sharangovich; Kevin Rooney; Morgan Frost; Clark Bishop,Connor Zary
CGY,Calgary Flames,NHL,,center,scoring_center,2,0,1,1,0,2,30.25,0.909,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.000,Nazem Kadri; Sam Morton,
CGY,Calgary Flames,NHL,,center,two_way_center,3,0,2,1,0,3,30.17,0.370,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.000,Martin Pospisil; Mikael Backlund; Justin Kirkland,
CGY,Calgary Flames,NHL,,defense,defense_depth,4,2,1,1,2,2,28.08,0.272,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,6.0,0.333,Kevin Bahl; Ilya Solovyov; Rasmus Andersson; Tyson Barrie,Kevin Bahl; Ilya Solovyov
CGY,Calgary Flames,NHL,,defense,puck_moving_defense,2,1,0,1,2,0,25.35,0.790,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.000,Zayne Parekh; MacKenzie Weegar,Zayne Parekh
CGY,Calgary Flames,NHL,,defense,two_way_defense,4,0,3,1,2,2,28.68,0.160,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.000,Brayden Pachal; Jake Bean; Joel Hanley; Daniil Miromanov,
CGY,Calgary Flames,NHL,,goalie,starter_goalie,1,1,0,0,0,1,24.10,0.057,0.910,2.64,29,3,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.500,"Dustin Wolf (29W, 0.910 SV%, 2.64 GAA, 3 SO)","Dustin Wolf (29W, 0.910 SV%, 2.64 GAA, 3 SO)"
CGY,Calgary Flames,NHL,,goalie,tandem_goalie,1,0,1,0,0,1,27.80,0.033,0.898,2.80,12,2,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.500,"Dan Vladar (12W, 0.898 SV%, 2.80 GAA, 2 SO)",
CGY,Calgary Flames,NHL,,wing,scoring_wing,3,1,1,1,1,2,28.00,0.659,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,4.0,0.250,Matt Coronato; Jonathan Huberdeau; Dryden Hunt,Matt Coronato
CGY,Calgary Flames,NHL,,wing,two_way_wing,2,1,0,1,0,2,25.60,0.269,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,4.0,0.500,Aydar Suniev; Anthony Mantha,Aydar Suniev
CGY,Calgary Flames,NHL,,wing,wing_depth,5,2,1,2,1,4,26.92,0.231,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,8.0,0.375,Adam Klapka; Samuel Honzek; Blake Coleman; Ryan Lomberg; Joel Farabee,Adam Klapka; Samuel Honzek
CHI,Chicago Blackhawks,AHL,Rockford IceHogs,center,center_depth,1,0,0,1,1,0,32.40,0.625,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,3.0,0.667,Gerry Mayhew,
CHI,Chicago Blackhawks,AHL,Rockford IceHogs,center,scoring_center,1,0,1,0,1,0,26.20,0.814,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.333,Cole Guttman,
CHI,Chicago Blackhawks,AHL,Rockford IceHogs,center,two_way_center,1,1,0,0,0,1,22.90,0.083,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.333,Ryan Gagnier,Ryan Gagnier
CHI,Chicago Blackhawks,AHL,Rockford IceHogs,defense,defense_depth,5,3,2,0,1,4,24.66,0.157,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,4.5,0.000,Dmitry Kuzmin; Taige Harding; D.J. King; Colin Felix; Matteo Pietroniro,Dmitry Kuzmin; Taige Harding; D.J. King
CHI,Chicago Blackhawks,AHL,Rockford IceHogs,defense,two_way_defense,2,1,1,0,0,2,26.85,0.175,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.000,Adam McCormick; Cavan Fitzgerald,Adam McCormick
CHI,Chicago Blackhawks,AHL,Rockford IceHogs,goalie,depth_goalie,2,1,1,0,0,0,23.85,0.000,0.872,3.18,2,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.000,"Benjamin Gaudreau (2W, 0.868 SV%, 3.19 GAA); Nick Grabko (0.895 SV%, 3.10 GAA)","Benjamin Gaudreau (2W, 0.868 SV%, 3.19 GAA)"
CHI,Chicago Blackhawks,AHL,Rockford IceHogs,goalie,starter_goalie,1,1,0,0,0,0,22.90,0.051,0.911,2.54,18,4,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.333,"Drew Commesso (18W, 0.911 SV%, 2.54 GAA, 4 SO)","Drew Commesso (18W, 0.911 SV%, 2.54 GAA, 4 SO)"
CHI,Chicago Blackhawks,AHL,Rockford IceHogs,goalie,tandem_goalie,1,1,0,0,0,0,23.90,0.000,0.886,3.28,11,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.333,"Mitchell Weeks (11W, 0.886 SV%, 3.28 GAA)","Mitchell Weeks (11W, 0.886 SV%, 3.28 GAA)"
CHI,Chicago Blackhawks,AHL,Rockford IceHogs,wing,scoring_wing,2,0,1,1,0,2,29.95,0.643,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,3.0,0.333,Zach Sanford; Brett Seney,
CHI,Chicago Blackhawks,AHL,Rockford IceHogs,wing,two_way_wing,6,3,3,0,1,5,24.87,0.275,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,3.0,0.000,Jalen Luypen; Marcel Marcel; Aidan Thompson; Kyle Maksimovich; Matus Spodniak,Jalen Luypen; Marcel Marcel; Aidan Thompson
CHI,Chicago Blackhawks,AHL,Rockford IceHogs,wing,wing_depth,5,4,1,0,2,3,22.98,0.285,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,6.0,0.167,Samuel Savoie; Aku Räty; Paul Ludwinski; Gavin Hayes; Jackson Cates,Samuel Savoie; Aku Räty; Paul Ludwinski; Gavin Hayes
CHI,Chicago Blackhawks,NHL,,center,center_depth,7,3,3,1,1,6,25.13,0.325,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,4.0,0.000,Frank Nazar; Colton Dach; Oliver Moore; Jason Dickinson; Philipp Kurashev,Frank Nazar; Colton Dach; Oliver Moore
CHI,Chicago Blackhawks,NHL,,center,scoring_center,3,1,1,1,1,2,26.57,0.766,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.000,Connor Bedard; Teuvo Teravainen; Ryan Donato,Connor Bedard
CHI,Chicago Blackhawks,NHL,,center,two_way_center,1,1,0,0,1,0,21.60,0.000,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.500,Ryan Greene,Ryan Greene
CHI,Chicago Blackhawks,NHL,,defense,defense_depth,9,6,0,3,3,6,26.47,0.236,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,6.0,0.000,Alex Vlasic; Nolan Allan; Louis Crevier; Ethan Del Mastro; Artyom Levshunov,Alex Vlasic; Nolan Allan; Louis Crevier; Ethan Del Mastro; Artyom Levshunov
CHI,Chicago Blackhawks,NHL,,defense,puck_moving_defense,1,1,0,0,1,0,20.90,0.556,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.500,Sam Rinzel,Sam Rinzel
CHI,Chicago Blackhawks,NHL,,defense,two_way_defense,1,1,0,0,0,1,22.80,0.140,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.500,Wyatt Kaiser,Wyatt Kaiser
CHI,Chicago Blackhawks,NHL,,goalie,starter_goalie,1,0,1,0,0,1,25.80,0.000,0.898,3.18,10,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.500,"Arvid Soderblom (10W, 0.898 SV%, 3.18 GAA)",
CHI,Chicago Blackhawks,NHL,,goalie,tandem_goalie,1,1,0,0,0,1,24.10,0.000,0.896,3.18,5,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.500,"Spencer Knight (5W, 0.896 SV%, 3.18 GAA)","Spencer Knight (5W, 0.896 SV%, 3.18 GAA)"
CHI,Chicago Blackhawks,NHL,,wing,two_way_wing,1,0,0,1,0,1,30.60,0.425,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,4.0,0.750,Ilya Mikheyev,
CHI,Chicago Blackhawks,NHL,,wing,wing_depth,6,2,1,3,1,5,29.65,0.307,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,8.0,0.250,Lukas Reichel; Landon Slaggert; Tyler Bertuzzi; Nick Foligno; Patrick Maroon,Lukas Reichel; Landon Slaggert
COL,Colorado Avalanche,AHL,Colorado Eagles,center,scoring_center,1,0,0,1,1,0,35.30,0.785,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.333,Jayson Megna,
COL,Colorado Avalanche,AHL,Colorado Eagles,center,two_way_center,1,0,1,0,0,1,27.40,0.377,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.333,Mark Senden,
COL,Colorado Avalanche,AHL,Colorado Eagles,defense,defense_depth,2,1,1,0,0,2,24.45,0.159,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,4.5,0.556,Hank Kempf; Garrett Pyke,Hank Kempf
COL,Colorado Avalanche,AHL,Colorado Eagles,defense,puck_moving_defense,3,1,0,2,1,2,28.97,0.640,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.000,Connor Kelley; Jacob MacDonald; Calle Rosén,Connor Kelley
COL,Colorado Avalanche,AHL,Colorado Eagles,defense,two_way_defense,3,0,3,0,1,2,27.23,0.287,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.000,Devante Stephens; Connor Mayer; Bryan Yoon,
COL,Colorado Avalanche,AHL,Colorado Eagles,goalie,depth_goalie,2,1,1,0,0,0,24.70,0.000,0.900,2.85,10,3,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.000,"Isak Posch (0.842 SV%, 6.03 GAA); Adam Scheel (10W, 0.904 SV%, 2.62 GAA, 3 SO)","Isak Posch (0.842 SV%, 6.03 GAA)"
COL,Colorado Avalanche,AHL,Colorado Eagles,goalie,starter_goalie,1,1,0,0,0,0,24.30,0.000,0.918,2.12,22,3,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.333,"Trent Miner (22W, 0.918 SV%, 2.12 GAA, 3 SO)","Trent Miner (22W, 0.918 SV%, 2.12 GAA, 3 SO)"
COL,Colorado Avalanche,AHL,Colorado Eagles,goalie,tandem_goalie,1,1,0,0,0,0,24.80,0.053,0.903,2.87,11,1,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.333,"Kevin Mandolese (11W, 0.903 SV%, 2.87 GAA, 1 SO)","Kevin Mandolese (11W, 0.903 SV%, 2.87 GAA, 1 SO)"
COL,Colorado Avalanche,AHL,Colorado Eagles,wing,scoring_wing,3,0,2,1,1,2,28.33,0.834,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,3.0,0.000,Matthew Phillips; Jake Wise; Gabriel Landeskog,
COL,Colorado Avalanche,AHL,Colorado Eagles,wing,two_way_wing,7,5,2,0,2,5,23.57,0.313,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,3.0,0.000,Chase Bradley; Oskar Olausson; Nikita Prishchepov; Jean-Luc Foudy; Briley Wood,Chase Bradley; Oskar Olausson; Nikita Prishchepov; Jean-Luc Foudy; Briley Wood
COL,Colorado Avalanche,AHL,Colorado Eagles,wing,wing_depth,5,4,1,0,2,3,23.92,0.273,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,6.0,0.167,William Dufour; Maroš Jedlička; Taylor Makar; Cooper Gay; Keaton Mastrodonato,William Dufour; Maroš Jedlička; Taylor Makar; Cooper Gay
COL,Colorado Avalanche,NHL,,center,center_depth,5,2,2,1,2,3,26.26,0.233,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,4.0,0.000,Ivan Ivan; Calum Ritchie; Parker Kelly; Ross Colton; T.J. Tynan,Ivan Ivan; Calum Ritchie
COL,Colorado Avalanche,NHL,,center,scoring_center,4,0,2,2,3,1,30.73,0.943,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.000,Nathan MacKinnon; Martin Necas; Brock Nelson; Charlie Coyle,
COL,Colorado Avalanche,NHL,,center,two_way_center,2,1,1,0,1,1,24.95,0.136,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.000,Matthew Stienburg; Jack Drury,Matthew Stienburg
COL,Colorado Avalanche,NHL,,defense,defense_depth,3,1,1,1,1,2,28.60,0.243,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,6.0,0.500,John Ludvig; Josh Manson; Ryan Lindgren,John Ludvig
COL,Colorado Avalanche,NHL,,defense,puck_moving_defense,3,0,2,1,1,2,28.47,0.743,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.000,Cale Makar; Devon Toews; Wyatt Aamodt,
COL,Colorado Avalanche,NHL,,defense,two_way_defense,5,0,4,1,2,3,29.28,0.144,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.000,Sam Malinski; Samuel Girard; Keaton Middleton; Erik Johnson; Jack Ahcan,
COL,Colorado Avalanche,NHL,,goalie,starter_goalie,1,0,1,0,0,1,28.50,0.027,0.913,2.33,22,3,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.500,"Mackenzie Blackwood (22W, 0.913 SV%, 2.33 GAA, 3 SO)",
COL,Colorado Avalanche,NHL,,goalie,tandem_goalie,1,0,0,1,0,1,32.80,0.000,0.917,1.99,13,2,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.500,"Scott Wedgewood (13W, 0.917 SV%, 1.99 GAA, 2 SO)",
COL,Colorado Avalanche,NHL,,wing,scoring_wing,3,0,1,2,0,3,30.10,0.768,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,4.0,0.250,Artturi Lehkonen; Jonathan Drouin; Valeri Nichushkin,
COL,Colorado Avalanche,NHL,,wing,two_way_wing,2,0,2,0,1,1,27.60,0.146,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,4.0,0.500,Joel Kiviranta; Jason Polin,
COL,Colorado Avalanche,NHL,,wing,wing_depth,6,0,4,2,2,4,29.75,0.119,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,8.0,0.250,Logan O'Connor; Miles Wood; Chris Wagner; Jere Innala; Jimmy Vesey,
DAL,Dallas Stars,AHL,Texas Stars,defense,defense_depth,2,2,0,0,1,1,22.50,0.258,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,4.5,0.556,Christian Kyrou; Trey Taylor,Christian Kyrou; Trey Taylor
DAL,Dallas Stars,AHL,Texas Stars,defense,two_way_defense,6,3,2,1,4,2,26.35,0.216,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.000,Luke Krys; Gavin White; Tommy Bergsland; Michael Karow; Alex Petrovic,Luke Krys; Gavin White; Tommy Bergsland
DAL,Dallas Stars,AHL,Texas Stars,goalie,depth_goalie,1,1,0,0,0,0,24.80,0.000,0.889,3.01,2,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.333,"Ben Kraws (2W, 0.889 SV%, 3.01 GAA)","Ben Kraws (2W, 0.889 SV%, 3.01 GAA)"
DAL,Dallas Stars,AHL,Texas Stars,goalie,starter_goalie,1,0,0,1,0,0,34.20,0.049,0.904,2.69,24,2,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.333,"Magnus Hellberg (24W, 0.904 SV%, 2.69 GAA, 2 SO)",
DAL,Dallas Stars,AHL,Texas Stars,goalie,tandem_goalie,1,1,0,0,0,0,23.70,0.000,0.908,2.50,17,3,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.333,"Rémi Poirier (17W, 0.908 SV%, 2.50 GAA, 3 SO)","Rémi Poirier (17W, 0.908 SV%, 2.50 GAA, 3 SO)"
DAL,Dallas Stars,AHL,Texas Stars,wing,scoring_wing,3,1,2,0,1,2,26.17,0.780,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,3.0,0.000,Antonio Stranges; Kole Lind; Cameron Hughes,Antonio Stranges
DAL,Dallas Stars,AHL,Texas Stars,wing,two_way_wing,6,5,1,0,2,4,23.63,0.272,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,3.0,0.000,Chase Wheatcroft; Matthew Seminoff; Justin Ertel; Sean Chisholm; Artem Shlaine,Chase Wheatcroft; Matthew Seminoff; Justin Ertel; Sean Chisholm; Artem Shlaine
DAL,Dallas Stars,AHL,Texas Stars,wing,wing_depth,7,5,1,1,2,5,25.26,0.187,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,6.0,0.000,Kyle McDonald; Anthony Romano; Harrison Scott; Ayrton Martino; Francesco Arcuri,Kyle McDonald; Anthony Romano; Harrison Scott; Ayrton Martino; Francesco Arcuri
DAL,Dallas Stars,NHL,,center,center_depth,1,0,1,0,0,1,27.30,0.316,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,4.0,0.750,Sam Steel,
