player_id,name,birth_date,nationality,position,handedness,height_cm,weight_kg,age_at_draft,source,source_id,source_url
2016-001-auston-matthews,Auston Matthews,,USA,C,,188,98,,nhl_draft_api,2016-1,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-002-patrik-laine,Patrik Laine,,FIN,RW,,190,91,,nhl_draft_api,2016-2,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-003-pierre-luc-dubois,Pierre-Luc Dubois,,CAN,LW,,188,93,,nhl_draft_api,2016-3,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-004-jesse-puljujarvi,Jesse Puljujarvi,,SWE,RW,,190,94,,nhl_draft_api,2016-4,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-005-olli-juolevi,Olli Juolevi,,FIN,D,,188,85,,nhl_draft_api,2016-5,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-006-matthew-tkachuk,Matthew Tkachuk,,USA,LW,,185,92,,nhl_draft_api,2016-6,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-007-clayton-keller,Clayton Keller,,USA,C,,178,74,,nhl_draft_api,2016-7,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-008-alex-nylander,Alex Nylander,,CAN,LW,,183,81,,nhl_draft_api,2016-8,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-009-mikhail-sergachev,Mikhail Sergachev,,RUS,D,,188,100,,nhl_draft_api,2016-9,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-010-tyson-jost,Tyson Jost,,CAN,C,,180,86,,nhl_draft_api,2016-10,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-011-logan-brown,Logan Brown,,USA,C,,198,94,,nhl_draft_api,2016-11,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-012-michael-mcleod,Michael McLeod,,CAN,C,,188,84,,nhl_draft_api,2016-12,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-013-jake-bean,Jake Bean,,CAN,D,,183,76,,nhl_draft_api,2016-13,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-014-charlie-mcavoy,Charlie McAvoy,,USA,D,,183,90,,nhl_draft_api,2016-14,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-015-luke-kunin,Luke Kunin,,USA,C,,183,87,,nhl_draft_api,2016-15,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-016-jakob-chychrun,Jakob Chychrun,,USA,D,,188,91,,nhl_draft_api,2016-16,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-017-dante-fabbro,Dante Fabbro,,CAN,D,,183,87,,nhl_draft_api,2016-17,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-018-logan-stanley,Logan Stanley,,CAN,D,,201,102,,nhl_draft_api,2016-18,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-019-kieffer-bellows,Kieffer Bellows,,USA,LW,,183,89,,nhl_draft_api,2016-19,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-020-dennis-cholowski,Dennis Cholowski,,CAN,D,,185,80,,nhl_draft_api,2016-20,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-021-julien-gauthier,Julien Gauthier,,CAN,RW,,190,105,,nhl_draft_api,2016-21,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-022-german-rubtsov,German Rubtsov,,RUS,C,,183,86,,nhl_draft_api,2016-22,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-023-henrik-borgstrom,Henrik Borgstrom,,FIN,C,,190,83,,nhl_draft_api,2016-23,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-024-max-jones,Max Jones,,USA,LW,,188,93,,nhl_draft_api,2016-24,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-025-riley-tufte,Riley Tufte,,USA,LW,,196,96,,nhl_draft_api,2016-25,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-026-tage-thompson,Tage Thompson,,USA,C,,196,88,,nhl_draft_api,2016-26,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-027-brett-howden,Brett Howden,,CAN,C,,188,86,,nhl_draft_api,2016-27,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-028-lucas-johansen,Lucas Johansen,,CAN,D,,185,79,,nhl_draft_api,2016-28,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-029-trent-frederic,Trent Frederic,,USA,C,,185,93,,nhl_draft_api,2016-29,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-030-sam-steel,Sam Steel,,CAN,C,,180,81,,nhl_draft_api,2016-30,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-031-egor-korshkov,Egor Korshkov,,RUS,RW,,193,82,,nhl_draft_api,2016-31,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-032-tyler-benson,Tyler Benson,,CAN,LW,,180,89,,nhl_draft_api,2016-32,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-033-rasmus-asplund,Rasmus Asplund,,SWE,C,,178,80,,nhl_draft_api,2016-33,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-034-andrew-peeke,Andrew Peeke,,USA,D,,188,89,,nhl_draft_api,2016-34,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-035-jordan-kyrou,Jordan Kyrou,,CAN,C,,183,77,,nhl_draft_api,2016-35,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-036-pascal-laberge,Pascal Laberge,,CAN,C,,185,79,,nhl_draft_api,2016-36,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-037-libor-hajek,Libor Hajek,,CZE,D,,185,93,,nhl_draft_api,2016-37,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-039-alex-debrincat,Alex DeBrincat,,USA,RW,,170,75,,nhl_draft_api,2016-39,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-040-cam-morrison,Cam Morrison,,CAN,LW,,188,95,,nhl_draft_api,2016-40,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-041-nathan-bastian,Nathan Bastian,,CAN,RW,,190,93,,nhl_draft_api,2016-41,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-042-jonathan-dahlen,Jonathan Dahlen,,SWE,C,,178,83,,nhl_draft_api,2016-42,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-043-janne-kuokkanen,Janne Kuokkanen,,FIN,C/LW,,183,79,,nhl_draft_api,2016-43,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-044-boris-katchouk,Boris Katchouk,,CAN,LW,,185,86,,nhl_draft_api,2016-44,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-045-chad-krys,Chad Krys,,USA,D,,180,84,,nhl_draft_api,2016-45,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-046-givani-smith,Givani Smith,,CAN,RW,,185,93,,nhl_draft_api,2016-46,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-047-samuel-girard,Samuel Girard,,CAN,D,,175,73,,nhl_draft_api,2016-47,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-048-carter-hart,Carter Hart,,CAN,G,,185,80,,nhl_draft_api,2016-48,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-049-ryan-lindgren,Ryan Lindgren,,USA,D,,180,92,,nhl_draft_api,2016-49,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-050-artur-kayumov,Artur Kayumov,,RUS,LW/RW,,180,78,,nhl_draft_api,2016-50,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-051-kale-clague,Kale Clague,,CAN,D,,180,83,,nhl_draft_api,2016-51,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-052-wade-allison,Wade Allison,,CAN,RW,,185,93,,nhl_draft_api,2016-52,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-053-filip-hronek,Filip Hronek,,CZE,D,,183,74,,nhl_draft_api,2016-53,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-054-tyler-parsons,Tyler Parsons,,USA,G,,185,84,,nhl_draft_api,2016-54,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-055-filip-gustavsson,Filip Gustavsson,,SWE,G,,185,86,,nhl_draft_api,2016-55,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-056-dillon-dube,Dillon Dube,,CAN,C,,178,83,,nhl_draft_api,2016-56,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-057-carl-grundstrom,Carl Grundstrom,,SWE,RW,,180,88,,nhl_draft_api,2016-57,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-058-taylor-raddysh,Taylor Raddysh,,CAN,RW,,185,92,,nhl_draft_api,2016-58,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-059-evan-fitzpatrick,Evan Fitzpatrick,,CAN,G,,188,92,,nhl_draft_api,2016-59,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-060-dylan-gambrell,Dylan Gambrell,,USA,C,,180,81,,nhl_draft_api,2016-60,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-061-kasper-bjorkqvist,Kasper Bjorkqvist,,FIN,RW,,185,90,,nhl_draft_api,2016-61,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-062-joseph-woll,Joseph Woll,,USA,G,,188,92,,nhl_draft_api,2016-62,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-063-markus-niemelainen,Markus Niemelainen,,FIN,D,,193,90,,nhl_draft_api,2016-63,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-064-william-lockwood,William Lockwood,,USA,RW,,180,78,,nhl_draft_api,2016-64,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-065-vitaly-abramov,Vitaly Abramov,,RUS,RW,,175,79,,nhl_draft_api,2016-65,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-066-adam-fox,Adam Fox,,USA,D,,178,82,,nhl_draft_api,2016-66,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-067-matt-filipe,Matt Filipe,,USA,LW,,185,90,,nhl_draft_api,2016-67,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-068-cam-dineen,Cam Dineen,,USA,D,,180,84,,nhl_draft_api,2016-68,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-069-cliff-pu,Cliff Pu,,CAN,RW,,188,88,,nhl_draft_api,2016-69,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-070-william-bitten,William Bitten,,CAN,C,,178,74,,nhl_draft_api,2016-70,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-071-josh-anderson,Josh Anderson,,CAN,D,,188,103,,nhl_draft_api,2016-71,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-072-james-greenway,James Greenway,,USA,D,,196,93,,nhl_draft_api,2016-72,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-073-joey-anderson,Joey Anderson,,USA,RW,,180,92,,nhl_draft_api,2016-73,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-074-hudson-elynuik,Hudson Elynuik,,CAN,C,,193,91,,nhl_draft_api,2016-74,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-075-jack-lafontaine,Jack LaFontaine,,CAN,G,,190,89,,nhl_draft_api,2016-75,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-076-rem-pitlick,Rem Pitlick,,CAN,C,,175,89,,nhl_draft_api,2016-76,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-077-connor-hall,Connor Hall,,CAN,D,,188,86,,nhl_draft_api,2016-77,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-078-frederic-allard,Frederic Allard,,CAN,D,,183,83,,nhl_draft_api,2016-78,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-079-luke-green,Luke Green,,CAN,D,,183,84,,nhl_draft_api,2016-79,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-080-brandon-gignac,Brandon Gignac,,CAN,C,,178,77,,nhl_draft_api,2016-80,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-081-sean-day,Sean Day,,BEL,D,,188,105,,nhl_draft_api,2016-81,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-082-carsen-twarynski,Carsen Twarynski,,CAN,LW,,188,89,,nhl_draft_api,2016-82,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-083-wouter-peeters,Wouter Peeters,,BEL,G,,193,93,,nhl_draft_api,2016-83,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-084-matthew-cairns,Matthew Cairns,,CAN,D,,188,91,,nhl_draft_api,2016-84,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-085-joshua-mahura,Joshua Mahura,,CAN,D,,183,83,,nhl_draft_api,2016-85,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-086-casey-fitzgerald,Casey Fitzgerald,,USA,D,,178,84,,nhl_draft_api,2016-86,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-087-garrett-pilon,Garrett Pilon,,CAN,C,,178,79,,nhl_draft_api,2016-87,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-088-connor-ingram,Connor Ingram,,CAN,G,,183,96,,nhl_draft_api,2016-88,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-089-linus-nassen,Linus Nassen,,SWE,D,,180,76,,nhl_draft_api,2016-89,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-090-fredrik-karlstrom,Fredrik Karlstrom,,SWE,C,,188,84,,nhl_draft_api,2016-90,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-091-filip-berglund,Filip Berglund,,SWE,D,,190,95,,nhl_draft_api,2016-91,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-092-adam-brooks,Adam Brooks,,CAN,C,,178,79,,nhl_draft_api,2016-92,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-093-jack-kopacka,Jack Kopacka,,USA,LW,,185,87,,nhl_draft_api,2016-93,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-094-jonathan-ang,Jonathan Ang,,CAN,C,,180,73,,nhl_draft_api,2016-94,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-095-anatolii-golyshev,Anatolii Golyshev,,RUS,LW,,173,81,,nhl_draft_api,2016-95,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-096-linus-lindstrom,Linus Lindstrom,,SWE,C,,180,75,,nhl_draft_api,2016-96,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-097-jacob-cederholm,Jacob Cederholm,,SWE,D,,190,88,,nhl_draft_api,2016-97,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-098-tarmo-reunanen,Tarmo Reunanen,,FIN,D,,180,81,,nhl_draft_api,2016-98,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-099-brett-murray,Brett Murray,,CAN,LW,,193,98,,nhl_draft_api,2016-99,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-100-victor-mete,Victor Mete,,CAN,D,,175,79,,nhl_draft_api,2016-100,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-101-keaton-middleton,Keaton Middleton,,CAN,D,,196,107,,nhl_draft_api,2016-101,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-102-mikhail-maltsev,Mikhail Maltsev,,RUS,LW,,190,90,,nhl_draft_api,2016-102,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-103-todd-burgess,Todd Burgess,,USA,RW,,188,81,,nhl_draft_api,2016-103,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-104-max-zimmer,Max Zimmer,,USA,LW,,183,86,,nhl_draft_api,2016-104,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-105-evan-cormier,Evan Cormier,,CAN,G,,188,97,,nhl_draft_api,2016-105,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-106-brandon-duhaime,Brandon Duhaime,,USA,RW,,185,91,,nhl_draft_api,2016-106,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-107-alfons-malmstrom,Alfons Malmstrom,,SWE,D,,188,86,,nhl_draft_api,2016-107,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-108-hardy-haman-aktell,Hardy Haman Aktell,,SWE,D,,190,90,,nhl_draft_api,2016-108,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-109-connor-bunnaman,Connor Bunnaman,,CAN,C,,185,94,,nhl_draft_api,2016-109,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-110-lucas-carlsson,Lucas Carlsson,,SWE,D,,183,86,,nhl_draft_api,2016-110,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-111-noah-gregor,Noah Gregor,,CAN,C,,180,79,,nhl_draft_api,2016-111,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-112-jacob-moverare,Jacob Moverare,,SWE,D,,188,90,,nhl_draft_api,2016-112,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-113-nathan-noel,Nathan Noel,,CAN,C,,178,81,,nhl_draft_api,2016-113,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-114-riley-stillman,Riley Stillman,,CAN,D,,183,86,,nhl_draft_api,2016-114,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-115-alex-dostie,Alex Dostie,,CAN,C,,178,75,,nhl_draft_api,2016-115,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-116-rhett-gardner,Rhett Gardner,,CAN,C/LW,,188,91,,nhl_draft_api,2016-116,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-117-damien-riat,Damien Riat,,CHE,LW,,183,78,,nhl_draft_api,2016-117,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-118-ross-colton,Ross Colton,,USA,C,,180,86,,nhl_draft_api,2016-118,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-119-tanner-kaspick,Tanner Kaspick,,CAN,C,,183,92,,nhl_draft_api,2016-119,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-120-otto-koivula,Otto Koivula,,FIN,LW,,190,99,,nhl_draft_api,2016-120,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-121-ryan-jones,Ryan Jones,,USA,D,,185,84,,nhl_draft_api,2016-121,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-122-vladimir-bobylev,Vladimir Bobylev,,RUS,RW,,188,92,,nhl_draft_api,2016-122,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-123-dylan-wells,Dylan Wells,,CAN,G,,185,83,,nhl_draft_api,2016-123,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-124-casey-staum,Casey Staum,,USA,D,,180,79,,nhl_draft_api,2016-124,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-125-nolan-stevens,Nolan Stevens,,CAN,C,,188,83,,nhl_draft_api,2016-125,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-126-mitchell-mattson,Mitchell Mattson,,USA,C,,193,87,,nhl_draft_api,2016-126,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-127-jordy-stallard,Jordy Stallard,,CAN,C,,185,81,,nhl_draft_api,2016-127,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-128-colton-point,Colton Point,,CAN,G,,190,99,,nhl_draft_api,2016-128,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-129-philip-nyberg,Philip Nyberg,,SWE,D,,190,86,,nhl_draft_api,2016-129,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-130-vojtech-budik,Vojtech Budik,,CZE,D,,185,92,,nhl_draft_api,2016-130,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-131-adam-werner,Adam Werner,,SWE,G,,193,90,,nhl_draft_api,2016-131,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-132-yegor-rykov,Yegor Rykov,,RUS,D,,185,93,,nhl_draft_api,2016-132,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-133-maxime-lajoie,Maxime Lajoie,,CAN,D,,183,82,,nhl_draft_api,2016-133,https://api-web.nhle.com/v1/draft/picks/2016/all
2016-134-jeremy-helvig,Jeremy Helvig,,CAN,G,,190,88,,nhl_draft_api,2016-134,https://api-web.nhle.com/v1/draft/picks/2016/all
