player_id,draft_year,horizon_years,outcome_through,nhl_games,nhl_points,nhl_toi_minutes,goalie_starts,value_proxy,source,source_id,source_url
2018-001-rasmus-dahlin,2018,7,2025-06-30,509,360,11844.1,0,,nhl_public_api,8480839,https://api-web.nhle.com/v1/player/8480839/landing
2018-002-andrei-svechnikov,2018,7,2025-06-30,478,364,8039.9,0,,nhl_public_api,8480830,https://api-web.nhle.com/v1/player/8480830/landing
2018-003-jesperi-kotkaniemi,2018,7,2025-06-30,476,194,6505.8,0,,nhl_public_api,8480829,https://api-web.nhle.com/v1/player/8480829/landing
2018-004-brady-tkachuk,2018,7,2025-06-30,512,404,9379.6,0,,nhl_public_api,8480801,https://api-web.nhle.com/v1/player/8480801/landing
2018-005-barrett-hayton,2018,7,2025-06-30,291,130,4667.5,0,,nhl_public_api,8480849,https://api-web.nhle.com/v1/player/8480849/landing
2018-006-filip-zadina,2018,7,2025-06-30,262,91,3788.9,0,,nhl_public_api,8480821,https://api-web.nhle.com/v1/player/8480821/landing
2018-007-quinn-hughes,2018,7,2025-06-30,433,409,10550.2,0,,nhl_public_api,8480800,https://api-web.nhle.com/v1/player/8480800/landing
2018-008-adam-boqvist,2018,7,2025-06-30,244,99,4135.5,0,,nhl_public_api,8480871,https://api-web.nhle.com/v1/player/8480871/landing
2018-009-vitali-kravtsov,2018,7,2025-06-30,64,12,741.0,0,,nhl_public_api,8480833,https://api-web.nhle.com/v1/player/8480833/landing
2018-010-evan-bouchard,2018,7,2025-06-30,347,238,7203.5,0,,nhl_public_api,8480803,https://api-web.nhle.com/v1/player/8480803/landing
2018-011-oliver-wahlstrom,2018,7,2025-06-30,236,73,2738.1,0,,nhl_public_api,8480789,https://api-web.nhle.com/v1/player/8480789/landing
2018-012-noah-dobson,2018,7,2025-06-30,388,230,8102.0,0,,nhl_public_api,8480865,https://api-web.nhle.com/v1/player/8480865/landing
2018-013-ty-dellandrea,2018,7,2025-06-30,219,50,2834.0,0,,nhl_public_api,8480848,https://api-web.nhle.com/v1/player/8480848/landing
2018-014-joel-farabee,2018,7,2025-06-30,415,207,6651.7,0,,nhl_public_api,8480797,https://api-web.nhle.com/v1/player/8480797/landing
2018-015-grigori-denisenko,2018,7,2025-06-30,33,7,350.5,0,,nhl_public_api,8480844,https://api-web.nhle.com/v1/player/8480844/landing
2018-016-martin-kaut,2018,7,2025-06-30,56,11,558.4,0,,nhl_public_api,8480822,https://api-web.nhle.com/v1/player/8480822/landing
2018-017-ty-smith,2018,7,2025-06-30,131,49,2411.7,0,,nhl_public_api,8480883,https://api-web.nhle.com/v1/player/8480883/landing
2018-018-liam-foudy,2018,7,2025-06-30,104,22,1239.6,0,,nhl_public_api,8480853,https://api-web.nhle.com/v1/player/8480853/landing
2018-019-jay-o-brien,2018,7,2025-06-30,0,0,0.0,0,,nhl_public_api,8480877,https://api-web.nhle.com/v1/player/8480877/landing
2018-020-rasmus-kupari,2018,7,2025-06-30,217,38,2280.9,0,,nhl_public_api,8480845,https://api-web.nhle.com/v1/player/8480845/landing
2018-021-ryan-merkley,2018,7,2025-06-30,39,6,599.9,0,,nhl_public_api,8480847,https://api-web.nhle.com/v1/player/8480847/landing
2018-022-k-andre-miller,2018,7,2025-06-30,368,132,7892.1,0,,nhl_public_api,8480817,https://api-web.nhle.com/v1/player/8480817/landing
2018-023-isac-lundestr-m,2018,7,2025-06-30,337,84,4872.3,0,,nhl_public_api,8480806,https://api-web.nhle.com/v1/player/8480806/landing
2018-024-filip-johansson,2018,7,2025-06-30,0,0,0.0,0,,nhl_public_api,8480872,https://api-web.nhle.com/v1/player/8480872/landing
2018-025-dominik-bokk,2018,7,2025-06-30,0,0,0.0,0,,nhl_public_api,8480827,https://api-web.nhle.com/v1/player/8480827/landing
2018-026-jacob-bernard-docker,2018,7,2025-06-30,144,24,2165.7,0,,nhl_public_api,8480879,https://api-web.nhle.com/v1/player/8480879/landing
2018-027-nicolas-beaudin,2018,7,2025-06-30,22,6,291.2,0,,nhl_public_api,8480814,https://api-web.nhle.com/v1/player/8480814/landing
2018-028-nils-lundkvist,2018,7,2025-06-30,183,44,2744.9,0,,nhl_public_api,8480878,https://api-web.nhle.com/v1/player/8480878/landing
2018-029-rasmus-sandin,2018,7,2025-06-30,309,116,5778.9,0,,nhl_public_api,8480873,https://api-web.nhle.com/v1/player/8480873/landing
2018-030-joe-veleno,2018,7,2025-06-30,306,81,3995.8,0,,nhl_public_api,8480813,https://api-web.nhle.com/v1/player/8480813/landing
2018-031-alexander-alexeyev,2018,7,2025-06-30,80,8,1199.8,0,,nhl_public_api,8480823,https://api-web.nhle.com/v1/player/8480823/landing
