player_id,name,birth_date,nationality,position,handedness,height_cm,weight_kg,age_at_draft,source,source_id,source_url
2019-001-jack-hughes,Jack Hughes,,USA,C,,178,78,,nhl_draft_api,2019-1,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-002-kaapo-kakko,Kaapo Kakko,,FIN,RW,,188,88,,nhl_draft_api,2019-2,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-003-kirby-dach,Kirby Dach,,CAN,C,,193,90,,nhl_draft_api,2019-3,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-004-bowen-byram,Bowen Byram,,CAN,D,,183,88,,nhl_draft_api,2019-4,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-005-alex-turcotte,Alex Turcotte,,USA,C,,180,84,,nhl_draft_api,2019-5,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-006-moritz-seider,Moritz Seider,,DEU,D,,190,94,,nhl_draft_api,2019-6,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-007-dylan-cozens,Dylan Cozens,,CAN,C,,190,83,,nhl_draft_api,2019-7,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-008-philip-broberg,Philip Broberg,,SWE,D,,190,91,,nhl_draft_api,2019-8,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-009-trevor-zegras,Trevor Zegras,,USA,C,,183,78,,nhl_draft_api,2019-9,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-010-vasily-podkolzin,Vasily Podkolzin,,RUS,RW,,183,89,,nhl_draft_api,2019-10,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-011-victor-soderstrom,Victor Soderstrom,,SWE,D,,183,83,,nhl_draft_api,2019-11,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-012-matt-boldy,Matt Boldy,,USA,LW,,188,89,,nhl_draft_api,2019-12,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-013-spencer-knight,Spencer Knight,,USA,G,,190,88,,nhl_draft_api,2019-13,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-014-cam-york,Cam York,,USA,D,,180,78,,nhl_draft_api,2019-14,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-015-cole-caufield,Cole Caufield,,USA,RW,,170,74,,nhl_draft_api,2019-15,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-016-alex-newhook,Alex Newhook,,CAN,C,,178,87,,nhl_draft_api,2019-16,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-017-peyton-krebs,Peyton Krebs,,CAN,C,,180,83,,nhl_draft_api,2019-17,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-018-thomas-harley,Thomas Harley,,USA,D,,190,88,,nhl_draft_api,2019-18,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-019-lassi-thomson,Lassi Thomson,,FIN,D,,183,84,,nhl_draft_api,2019-19,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-020-ville-heinola,Ville Heinola,,FIN,D,,180,81,,nhl_draft_api,2019-20,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-021-sam-poulin,Sam Poulin,,CAN,RW,,185,96,,nhl_draft_api,2019-21,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-022-tobias-bjornfot,Tobias Bjornfot,,SWE,D,,183,88,,nhl_draft_api,2019-22,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-023-simon-holmstrom,Simon Holmstrom,,SWE,RW,,183,88,,nhl_draft_api,2019-23,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-024-philip-tomasino,Philip Tomasino,,CAN,C,,180,83,,nhl_draft_api,2019-24,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-025-connor-mcmichael,Connor McMichael,,CAN,C,,180,83,,nhl_draft_api,2019-25,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-026-jakob-pelletier,Jakob Pelletier,,CAN,LW,,175,75,,nhl_draft_api,2019-26,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-027-nolan-foote,Nolan Foote,,USA,LW,,190,88,,nhl_draft_api,2019-27,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-028-ryan-suzuki,Ryan Suzuki,,CAN,C,,183,82,,nhl_draft_api,2019-28,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-029-brayden-tracey,Brayden Tracey,,CAN,LW,,183,77,,nhl_draft_api,2019-29,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-030-john-beecher,John Beecher,,USA,C,,190,96,,nhl_draft_api,2019-30,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-031-ryan-johnson,Ryan Johnson,,USA,D,,183,77,,nhl_draft_api,2019-31,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-032-shane-pinto,Shane Pinto,,USA,C,,188,88,,nhl_draft_api,2019-32,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-033-arthur-kaliyev,Arthur Kaliyev,,UZB,RW,,188,88,,nhl_draft_api,2019-33,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-034-bobby-brink,Bobby Brink,,USA,RW,,173,75,,nhl_draft_api,2019-34,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-035-antti-tuomisto,Antti Tuomisto,,FIN,D,,193,88,,nhl_draft_api,2019-35,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-036-pyotr-kochetkov,Pyotr Kochetkov,,RUS,G,,190,82,,nhl_draft_api,2019-36,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-037-mads-sogaard,Mads Sogaard,,DNK,G,,201,90,,nhl_draft_api,2019-37,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-038-raphael-lavoie,Raphael Lavoie,,CAN,C,,193,90,,nhl_draft_api,2019-38,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-039-jackson-lacombe,Jackson LaCombe,,USA,D,,185,85,,nhl_draft_api,2019-39,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-040-nils-hoglander,Nils Hoglander,,SWE,LW,,175,85,,nhl_draft_api,2019-40,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-041-kaedan-korczak,Kaedan Korczak,,CAN,D,,190,88,,nhl_draft_api,2019-41,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-042-vladislav-firstov,Vladislav Firstov,,RUS,LW,,183,82,,nhl_draft_api,2019-42,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-043-alex-vlasic,Alex Vlasic,,USA,D,,196,90,,nhl_draft_api,2019-43,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-044-jamieson-rees,Jamieson Rees,,CAN,C,,178,83,,nhl_draft_api,2019-44,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-045-egor-afanasyev,Egor Afanasyev,,RUS,LW,,190,93,,nhl_draft_api,2019-45,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-046-jayden-struble,Jayden Struble,,USA,D,,183,93,,nhl_draft_api,2019-46,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-047-drew-helleson,Drew Helleson,,USA,D,,190,88,,nhl_draft_api,2019-47,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-048-artemi-kniazev,Artemi Kniazev,,RUS,D,,178,83,,nhl_draft_api,2019-48,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-049-matthew-robertson,Matthew Robertson,,CAN,D,,190,91,,nhl_draft_api,2019-49,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-050-samuel-fagemo,Samuel Fagemo,,SWE,LW,,183,86,,nhl_draft_api,2019-50,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-051-simon-lundmark,Simon Lundmark,,SWE,D,,185,89,,nhl_draft_api,2019-51,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-052-vladislav-kolyachonok,Vladislav Kolyachonok,,BLR,D,,185,86,,nhl_draft_api,2019-52,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-053-nick-robertson,Nick Robertson,,USA,LW,,173,73,,nhl_draft_api,2019-53,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-054-robert-mastrosimone,Robert Mastrosimone,,USA,LW,,178,72,,nhl_draft_api,2019-54,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-055-dillon-hamaliuk,Dillon Hamaliuk,,CAN,LW,,188,88,,nhl_draft_api,2019-55,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-056-brett-leason,Brett Leason,,CAN,RW,,193,95,,nhl_draft_api,2019-56,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-057-samuel-bolduc,Samuel Bolduc,,CAN,D,,193,95,,nhl_draft_api,2019-57,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-058-karl-henriksson,Karl Henriksson,,SWE,C,,175,80,,nhl_draft_api,2019-58,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-059-hunter-jones,Hunter Jones,,CAN,G,,193,92,,nhl_draft_api,2019-59,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-060-albert-johansson,Albert Johansson,,SWE,D,,180,75,,nhl_draft_api,2019-60,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-061-nikita-okhotiuk,Nikita Okhotiuk,,RUS,D,,185,90,,nhl_draft_api,2019-61,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-062-nikita-alexandrov,Nikita Alexandrov,,DEU,C,,183,86,,nhl_draft_api,2019-62,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-063-matt-stienburg,Matt Stienburg,,CAN,C,,183,83,,nhl_draft_api,2019-63,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-064-mattias-norlinder,Mattias Norlinder,,SWE,D,,183,85,,nhl_draft_api,2019-64,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-065-alex-campbell,Alex Campbell,,CAN,LW,,178,70,,nhl_draft_api,2019-65,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-066-albin-grewe,Albin Grewe,,SWE,RW,,180,86,,nhl_draft_api,2019-66,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-067-erik-portillo,Erik Portillo,,SWE,G,,198,94,,nhl_draft_api,2019-67,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-068-zac-jones,Zac Jones,,USA,D,,178,78,,nhl_draft_api,2019-68,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-069-john-ludvig,John Ludvig,,CZE,D,,183,89,,nhl_draft_api,2019-69,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-070-daniil-misyul,Daniil Misyul,,BLR,D,,190,80,,nhl_draft_api,2019-70,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-071-hugo-alnefelt,Hugo Alnefelt,,SWE,G,,188,83,,nhl_draft_api,2019-71,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-072-ronnie-attard,Ronnie Attard,,USA,D,,190,93,,nhl_draft_api,2019-72,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-073-patrik-puistola,Patrik Puistola,,FIN,RW,,183,79,,nhl_draft_api,2019-73,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-074-nathan-l-gar,Nathan Légaré,,CAN,RW,,183,93,,nhl_draft_api,2019-74,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-075-adam-beckman,Adam Beckman,,CAN,LW,,185,76,,nhl_draft_api,2019-75,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-076-john-farinacci,John Farinacci,,USA,C,,180,86,,nhl_draft_api,2019-76,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-077-gianni-fairbrother,Gianni Fairbrother,,CAN,D,,180,88,,nhl_draft_api,2019-77,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-078-alex-beaucage,Alex Beaucage,,CAN,RW,,185,87,,nhl_draft_api,2019-78,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-079-pavel-dorofeyev,Pavel Dorofeyev,,RUS,LW,,183,80,,nhl_draft_api,2019-79,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-080-graeme-clarke,Graeme Clarke,,USA,RW,,180,79,,nhl_draft_api,2019-80,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-081-cole-schwindt,Cole Schwindt,,CAN,RW,,188,83,,nhl_draft_api,2019-81,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-082-michael-vukojevic,Michael Vukojevic,,CAN,D,,190,96,,nhl_draft_api,2019-82,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-083-anttoni-honka,Anttoni Honka,,FIN,D,,178,81,,nhl_draft_api,2019-83,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-084-mikko-kokkonen,Mikko Kokkonen,,FIN,D,,180,91,,nhl_draft_api,2019-84,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-085-ilya-konovalov,Ilya Konovalov,,RUS,G,,183,88,,nhl_draft_api,2019-85,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-086-layton-ahac,Layton Ahac,,CAN,D,,188,86,,nhl_draft_api,2019-86,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-087-lukas-parik,Lukas Parik,,CZE,G,,190,84,,nhl_draft_api,2019-87,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-088-ilya-nikolaev,Ilya Nikolaev,,RUS,C,,180,86,,nhl_draft_api,2019-88,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-089-maxim-cajkovic,Maxim Cajkovic,,SVK,RW,,178,84,,nhl_draft_api,2019-89,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-090-domenick-fensore,Domenick Fensore,,USA,D,,170,69,,nhl_draft_api,2019-90,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-091-aliaksei-protas,Aliaksei Protas,,BLR,C,,193,93,,nhl_draft_api,2019-91,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-092-quinn-olson,Quinn Olson,,CAN,LW,,178,77,,nhl_draft_api,2019-92,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-093-colten-ellis,Colten Ellis,,CAN,G,,185,85,,nhl_draft_api,2019-93,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-094-viktor-lodin,Viktor Lodin,,SWE,C,,188,84,,nhl_draft_api,2019-94,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-095-jordan-spence,Jordan Spence,,AUS,D,,178,80,,nhl_draft_api,2019-95,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-096-tyce-thompson,Tyce Thompson,,CAN,RW,,185,81,,nhl_draft_api,2019-96,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-097-ethan-phillips,Ethan Phillips,,CAN,C,,175,68,,nhl_draft_api,2019-97,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-098-matias-maccelli,Matias Maccelli,,FIN,LW,,180,75,,nhl_draft_api,2019-98,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-099-cade-webber,Cade Webber,,USA,D,,196,93,,nhl_draft_api,2019-99,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-100-mat-j-bl-mel,Matěj  Blümel,,CZE,RW,,180,90,,nhl_draft_api,2019-100,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-101-henry-thrun,Henry Thrun,,USA,D,,188,85,,nhl_draft_api,2019-101,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-102-aaron-huglen,Aaron Huglen,,USA,RW,,180,75,,nhl_draft_api,2019-102,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-103-mason-millman,Mason Millman,,CAN,D,,183,79,,nhl_draft_api,2019-103,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-104-eric-hjorth,Eric Hjorth,,SWE,D,,190,87,,nhl_draft_api,2019-104,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-105-michal-teply,Michal Teply,,CZE,LW,,190,85,,nhl_draft_api,2019-105,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-106-carter-berger,Carter Berger,,CAN,D,,183,91,,nhl_draft_api,2019-106,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-107-alexandr-darin,Alexandr Darin,,RUS,RW,,180,72,,nhl_draft_api,2019-107,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-108-yegor-spiridonov,Yegor Spiridonov,,RUS,C,,188,86,,nhl_draft_api,2019-108,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-109-marc-del-gaizo,Marc Del Gaizo,,USA,D,,175,85,,nhl_draft_api,2019-109,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-110-ryder-donovan,Ryder Donovan,,USA,C,,190,84,,nhl_draft_api,2019-110,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-111-samuel-sjolund,Samuel Sjolund,,SWE,D,,185,78,,nhl_draft_api,2019-111,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-112-hunter-skinner,Hunter Skinner,,USA,D,,188,80,,nhl_draft_api,2019-112,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-113-henri-nikkanen,Henri Nikkanen,,FIN,C,,190,91,,nhl_draft_api,2019-113,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-114-dmitri-voronkov,Dmitri Voronkov,,RUS,LW,,193,86,,nhl_draft_api,2019-114,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-115-mikhail-abramov,Mikhail Abramov,,RUS,C,,178,73,,nhl_draft_api,2019-115,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-116-lucas-feuk,Lucas Feuk,,SWE,LW,,183,83,,nhl_draft_api,2019-116,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-117-semyon-chystyakov,Semyon Chystyakov,,RUS,D,,178,76,,nhl_draft_api,2019-117,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-118-case-mccarthy,Case McCarthy,,USA,D,,185,90,,nhl_draft_api,2019-118,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-119-kim-nousiainen,Kim Nousiainen,,FIN,D,,175,77,,nhl_draft_api,2019-119,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-120-maxwell-crozier,Maxwell Crozier,,CAN,D,,185,88,,nhl_draft_api,2019-120,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-121-tuukka-tieksola,Tuukka Tieksola,,FIN,RW,,175,66,,nhl_draft_api,2019-121,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-122-ethan-keppen,Ethan Keppen,,CAN,LW,,185,96,,nhl_draft_api,2019-122,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-123-antti-saarela,Antti Saarela,,FIN,C,,180,86,,nhl_draft_api,2019-123,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-124-nick-abruzzese,Nick Abruzzese,,USA,C,,175,73,,nhl_draft_api,2019-124,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-125-mark-kastelic,Mark Kastelic,,USA,C,,190,97,,nhl_draft_api,2019-125,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-126-jacob-leguerrier,Jacob Leguerrier,,CAN,D,,185,91,,nhl_draft_api,2019-126,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-127-cole-brady,Cole Brady,,CAN,G,,193,79,,nhl_draft_api,2019-127,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-128-cooper-moore,Cooper Moore,,USA,D,,185,79,,nhl_draft_api,2019-128,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-129-arseni-gritsyuk,Arseni Gritsyuk,,RUS,RW,,178,77,,nhl_draft_api,2019-129,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-130-leevi-aaltonen,Leevi Aaltonen,,FIN,RW,,173,80,,nhl_draft_api,2019-130,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-131-rhett-pitlick,Rhett Pitlick,,USA,LW,,173,73,,nhl_draft_api,2019-131,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-132-trevor-janicke,Trevor Janicke,,USA,C,,178,86,,nhl_draft_api,2019-132,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-133-carson-focht,Carson Focht,,CAN,C,,183,81,,nhl_draft_api,2019-133,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-134-harrison-blaisdell,Harrison Blaisdell,,GBR,C,,180,84,,nhl_draft_api,2019-134,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-135-isaiah-saville,Isaiah Saville,,USA,G,,185,90,,nhl_draft_api,2019-135,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-136-henrik-rybinski,Henrik Rybinski,,CAN,RW,,183,80,,nhl_draft_api,2019-136,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-137-owen-lindmark,Owen Lindmark,,USA,C,,183,88,,nhl_draft_api,2019-137,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-138-frederik-dichow,Frederik Dichow,,DNK,G,,196,87,,nhl_draft_api,2019-138,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-139-marcus-kallionkieli,Marcus Kallionkieli,,FIN,LW,,188,88,,nhl_draft_api,2019-139,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-140-sasha-mutala,Sasha Mutala,,CAN,RW,,183,91,,nhl_draft_api,2019-140,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-141-mason-primeau,Mason Primeau,,CAN,C,,196,93,,nhl_draft_api,2019-141,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-142-nicholas-porco,Nicholas Porco,,CAN,LW,,180,80,,nhl_draft_api,2019-142,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-143-filip-cederqvist,Filip Cederqvist,,SWE,LW,,185,85,,nhl_draft_api,2019-143,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-144-logan-neaton,Logan Neaton,,USA,G,,190,86,,nhl_draft_api,2019-144,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-145-judd-caulfield,Judd Caulfield,,USA,RW,,190,93,,nhl_draft_api,2019-145,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-146-michael-koster,Michael Koster,,USA,D,,173,78,,nhl_draft_api,2019-146,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-147-reece-newkirk,Reece Newkirk,,CAN,C,,178,78,,nhl_draft_api,2019-147,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-148-ethan-haider,Ethan Haider,,USA,G,,188,91,,nhl_draft_api,2019-148,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-149-matvey-guskov,Matvey Guskov,,RUS,C,,185,83,,nhl_draft_api,2019-149,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-150-joshua-nodler,Joshua Nodler,,USA,C,,180,88,,nhl_draft_api,2019-150,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-151-aku-raty,Aku Raty,,FIN,RW,,180,77,,nhl_draft_api,2019-151,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-152-kirill-slepets,Kirill Slepets,,RUS,RW,,178,75,,nhl_draft_api,2019-152,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-153-martin-has,Martin Has,,CZE,D,,193,87,,nhl_draft_api,2019-153,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-154-roman-bychkov,Roman Bychkov,,RUS,D,,180,77,,nhl_draft_api,2019-154,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-155-keean-washkurak,Keean Washkurak,,CAN,C,,178,83,,nhl_draft_api,2019-155,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-156-arturs-silovs,Arturs Silovs,,LVA,G,,193,92,,nhl_draft_api,2019-156,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-157-braden-doyle,Braden Doyle,,USA,D,,180,73,,nhl_draft_api,2019-157,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-158-patrick-moynihan,Patrick Moynihan,,USA,RW,,180,83,,nhl_draft_api,2019-158,https://api-web.nhle.com/v1/draft/picks/2019/all
2019-159-elmer-soderblom,Elmer Soderblom,,SWE,RW,,198,99,,nhl_draft_api,2019-159,https://api-web.nhle.com/v1/draft/picks/2019/all
