player_id,draft_year,source,rank,scope,position,source_id,source_url
2018-001-rasmus-dahlin,2018,draft_slot_proxy,1,all_drafted_players,D,2018-1,https://api-web.nhle.com/v1/draft/picks/2018/all
2018-002-andrei-svechnikov,2018,draft_slot_proxy,2,all_drafted_players,RW,2018-2,https://api-web.nhle.com/v1/draft/picks/2018/all
2018-003-jesperi-kotkaniemi,2018,draft_slot_proxy,3,all_drafted_players,C,2018-3,https://api-web.nhle.com/v1/draft/picks/2018/all
2018-004-brady-tkachuk,2018,draft_slot_proxy,4,all_drafted_players,LW,2018-4,https://api-web.nhle.com/v1/draft/picks/2018/all
2018-005-barrett-hayton,2018,draft_slot_proxy,5,all_drafted_players,C,2018-5,https://api-web.nhle.com/v1/draft/picks/2018/all
2018-006-filip-zadina,2018,draft_slot_proxy,6,all_drafted_players,RW,2018-6,https://api-web.nhle.com/v1/draft/picks/2018/all
2018-007-quinn-hughes,2018,draft_slot_proxy,7,all_drafted_players,D,2018-7,https://api-web.nhle.com/v1/draft/picks/2018/all
2018-008-adam-boqvist,2018,draft_slot_proxy,8,all_drafted_players,D,2018-8,https://api-web.nhle.com/v1/draft/picks/2018/all
2018-009-vitali-kravtsov,2018,draft_slot_proxy,9,all_drafted_players,RW,2018-9,https://api-web.nhle.com/v1/draft/picks/2018/all
2018-010-evan-bouchard,2018,draft_slot_proxy,10,all_drafted_players,D,2018-10,https://api-web.nhle.com/v1/draft/picks/2018/all
2018-011-oliver-wahlstrom,2018,draft_slot_proxy,11,all_drafted_players,RW,2018-11,https://api-web.nhle.com/v1/draft/picks/2018/all
2018-012-noah-dobson,2018,draft_slot_proxy,12,all_drafted_players,D,2018-12,https://api-web.nhle.com/v1/draft/picks/2018/all
2018-013-ty-dellandrea,2018,draft_slot_proxy,13,all_drafted_players,C,2018-13,https://api-web.nhle.com/v1/draft/picks/2018/all
2018-014-joel-farabee,2018,draft_slot_proxy,14,all_drafted_players,LW,2018-14,https://api-web.nhle.com/v1/draft/picks/2018/all
2018-015-grigori-denisenko,2018,draft_slot_proxy,15,all_drafted_players,LW,2018-15,https://api-web.nhle.com/v1/draft/picks/2018/all
2018-016-martin-kaut,2018,draft_slot_proxy,16,all_drafted_players,RW,2018-16,https://api-web.nhle.com/v1/draft/picks/2018/all
2018-017-ty-smith,2018,draft_slot_proxy,17,all_drafted_players,D,2018-17,https://api-web.nhle.com/v1/draft/picks/2018/all
2018-018-liam-foudy,2018,draft_slot_proxy,18,all_drafted_players,C,2018-18,https://api-web.nhle.com/v1/draft/picks/2018/all
2018-019-jay-o-brien,2018,draft_slot_proxy,19,all_drafted_players,C,2018-19,https://api-web.nhle.com/v1/draft/picks/2018/all
2018-020-rasmus-kupari,2018,draft_slot_proxy,20,all_drafted_players,C,2018-20,https://api-web.nhle.com/v1/draft/picks/2018/all
