player_id,season,league,team,timing,regular_season,games,plus_minus,shots,blocks,faceoff_wins,faceoff_losses,faceoff_percentage,source,source_id,source_url
2025-018-cole-reschny,2023-24,WHL,VIC,pre_draft,false,4,-5,,,,,,chl,29291,https://chl.ca/whl/stats/players/284/all/points
2025-018-cole-reschny,2023-24,WHL,VIC,pre_draft,true,61,3,,,,,,chl,29291,https://chl.ca/whl/stats/players/281/all/points
2025-018-cole-reschny,2024-25,WHL,VIC,pre_draft,false,11,9,,,,,,chl,29291,https://chl.ca/whl/players/29291
2025-018-cole-reschny,2024-25,WHL,VIC,pre_draft,true,62,42,,,,,,chl,29291,https://chl.ca/whl/players/29291
2025-019-justin-carbonneau,2022-23,QMJHL,BLB,pre_draft,false,4,-2,,,,,,chl,19534,https://chl.ca/lhjmq/en/stats/players/203/all/points
2025-019-justin-carbonneau,2022-23,QMJHL,BLB,pre_draft,true,32,-15,,,,,,chl,19534,https://chl.ca/lhjmq/en/stats/players/202/all/points
2025-019-justin-carbonneau,2023-24,QMJHL,BLB,pre_draft,false,7,-3,,,,,,chl,19534,https://chl.ca/lhjmq/en/stats/players/206/all/points
2025-019-justin-carbonneau,2023-24,QMJHL,BLB,pre_draft,true,68,-1,,,,,,chl,19534,https://chl.ca/lhjmq/en/stats/players/205/all/points
2025-019-justin-carbonneau,2024-25,QMJHL,BLB,pre_draft,false,5,0,,,,,,chl,19534,https://chl.ca/lhjmq/en/players/19534/
2025-019-justin-carbonneau,2024-25,QMJHL,BLB,pre_draft,true,62,3,,,,,,chl,19534,https://chl.ca/lhjmq/en/players/19534/
2025-021-cameron-reid,2023-24,OHL,KIT,pre_draft,false,10,-5,,,,,,chl,8948,https://chl.ca/ohl/stats/players/77/all/points
2025-021-cameron-reid,2023-24,OHL,KIT,pre_draft,true,49,18,,,,,,chl,8948,https://chl.ca/ohl/stats/players/76/all/points
2025-021-cameron-reid,2024-25,OHL,KIT,pre_draft,false,14,-5,,,,,,chl,8948,https://chl.ca/ohl/players/8948
2025-021-cameron-reid,2024-25,OHL,KIT,pre_draft,true,67,39,,,,,,chl,8948,https://chl.ca/ohl/players/8948
2025-022-bill-zonnon,2022-23,QMJHL,Rou,pre_draft,false,9,-3,,,,,,chl,19520,https://chl.ca/lhjmq/en/stats/players/203/all/points
2025-022-bill-zonnon,2022-23,QMJHL,Rou,pre_draft,true,63,-3,,,,,,chl,19520,https://chl.ca/lhjmq/en/stats/players/202/all/points
2025-022-bill-zonnon,2023-24,QMJHL,Rou,pre_draft,false,10,2,,,,,,chl,19520,https://chl.ca/lhjmq/en/stats/players/206/all/points
2025-022-bill-zonnon,2023-24,QMJHL,Rou,pre_draft,true,68,27,,,,,,chl,19520,https://chl.ca/lhjmq/en/stats/players/205/all/points
2025-022-bill-zonnon,2024-25,QMJHL,Rou,pre_draft,false,13,3,,,,,,chl,19520,https://chl.ca/lhjmq/en/players/19520/
2025-022-bill-zonnon,2024-25,QMJHL,Rou,pre_draft,true,64,5,,,,,,chl,19520,https://chl.ca/lhjmq/en/players/19520/
2025-027-lynden-lakovic,2021-22,WHL,MJ,pre_draft,true,1,-1,,,,,,chl,29121,https://chl.ca/whl/stats/players/275/all/points
2025-027-lynden-lakovic,2022-23,WHL,MJ,pre_draft,false,10,-5,,,,,,chl,29121,https://chl.ca/whl/stats/players/280/all/points
2025-027-lynden-lakovic,2022-23,WHL,MJ,pre_draft,true,37,-3,,,,,,chl,29121,https://chl.ca/whl/stats/players/279/all/points
2025-027-lynden-lakovic,2023-24,WHL,MJ,pre_draft,false,20,-4,,,,,,chl,29121,https://chl.ca/whl/stats/players/284/all/points
2025-027-lynden-lakovic,2023-24,WHL,MJ,pre_draft,true,68,4,,,,,,chl,29121,https://chl.ca/whl/stats/players/281/all/points
2025-027-lynden-lakovic,2024-25,WHL,MJ,pre_draft,true,47,-25,,,,,,chl,29121,https://chl.ca/whl/players/29121
2025-030-joshua-ravensbergen,2023-24,WHL,PG,pre_draft,false,12,0,,,,,,chl,29467,https://chl.ca/whl/stats/players/284/all/points
2025-030-joshua-ravensbergen,2023-24,WHL,PG,pre_draft,true,38,0,,,,,,chl,29467,https://chl.ca/whl/stats/players/281/all/points
2025-031-henry-brzustewicz,2023-24,OHL,LDN,pre_draft,false,16,2,,,,,,chl,9042,https://chl.ca/ohl/stats/players/77/all/points
2025-031-henry-brzustewicz,2023-24,OHL,LDN,pre_draft,true,52,7,,,,,,chl,9042,https://chl.ca/ohl/stats/players/76/all/points
2025-031-henry-brzustewicz,2024-25,OHL,LDN,pre_draft,false,17,9,,,,,,chl,9042,https://chl.ca/ohl/players/9042
2025-031-henry-brzustewicz,2024-25,OHL,LDN,pre_draft,true,67,24,,,,,,chl,9042,https://chl.ca/ohl/players/9042
2025-033-haoxi-wang,2024-25,OHL,OSH,pre_draft,false,21,3,,,,,,chl,9293,https://chl.ca/ohl/players/9293
2025-033-haoxi-wang,2024-25,OHL,OSH,pre_draft,true,32,3,,,,,,chl,9293,https://chl.ca/ohl/players/9293
2025-036-blake-fiddler,2023-24,WHL,EDM,pre_draft,true,63,-31,,,,,,chl,29374,https://chl.ca/whl/stats/players/281/all/points
2025-036-blake-fiddler,2024-25,WHL,EDM,pre_draft,false,7,-2,,,,,,chl,29374,https://chl.ca/whl/players/29374
2025-036-blake-fiddler,2024-25,WHL,EDM,pre_draft,true,64,6,,,,,,chl,29374,https://chl.ca/whl/players/29374
2025-039-peyton-kettles,2022-23,WHL,SC,pre_draft,true,2,0,,,,,,chl,29319,https://chl.ca/whl/stats/players/279/all/points
2025-039-peyton-kettles,2023-24,WHL,SC,pre_draft,false,8,1,,,,,,chl,29319,https://chl.ca/whl/stats/players/284/all/points
2025-039-peyton-kettles,2023-24,WHL,SC,pre_draft,true,61,19,,,,,,chl,29319,https://chl.ca/whl/stats/players/281/all/points
2025-039-peyton-kettles,2024-25,WHL,SC,pre_draft,false,5,-2,,,,,,chl,29319,https://chl.ca/whl/players/29319
2025-039-peyton-kettles,2024-25,WHL,SC,pre_draft,true,53,0,,,,,,chl,29319,https://chl.ca/whl/players/29319
2025-043-malcolm-spence,2022-23,OHL,ER,pre_draft,true,64,-28,,,,,,chl,8785,https://chl.ca/ohl/stats/players/73/all/points
2025-043-malcolm-spence,2023-24,OHL,ER,pre_draft,false,6,-1,,,,,,chl,8785,https://chl.ca/ohl/stats/players/77/all/points
2025-043-malcolm-spence,2023-24,OHL,ER,pre_draft,true,66,11,,,,,,chl,8785,https://chl.ca/ohl/stats/players/76/all/points
2025-043-malcolm-spence,2024-25,OHL,ER,pre_draft,false,9,-6,,,,,,chl,8785,https://chl.ca/ohl/players/8785
2025-043-malcolm-spence,2024-25,OHL,ER,pre_draft,true,65,10,,,,,,chl,8785,https://chl.ca/ohl/players/8785
2025-046-max-psenicka,2024-25,WHL,POR,pre_draft,false,18,-14,,,,,,chl,29924,https://chl.ca/whl/players/29924
2025-046-max-psenicka,2024-25,WHL,POR,pre_draft,true,24,-2,,,,,,chl,29924,https://chl.ca/whl/players/29924
2025-056-ethan-czata,2023-24,OHL,NIAG,pre_draft,true,62,-35,,,,,,chl,8964,https://chl.ca/ohl/stats/players/76/all/points
2025-056-ethan-czata,2024-25,OHL,NIAG,pre_draft,false,5,-4,,,,,,chl,8964,https://chl.ca/ohl/players/8964
2025-056-ethan-czata,2024-25,OHL,NIAG,pre_draft,true,68,-9,,,,,,chl,8964,https://chl.ca/ohl/players/8964
2025-057-matthew-gard,2023-24,WHL,RD,pre_draft,false,7,-2,,,,,,chl,29236,https://chl.ca/whl/stats/players/284/all/points
2025-057-matthew-gard,2023-24,WHL,RD,pre_draft,true,55,7,,,,,,chl,29236,https://chl.ca/whl/stats/players/281/all/points
2025-057-matthew-gard,2024-25,WHL,RD,pre_draft,true,66,-4,,,,,,chl,29236,https://chl.ca/whl/players/29236
2025-058-jack-ivankovic,2023-24,OHL,MISS,pre_draft,false,4,0,,,,,,chl,8949,https://chl.ca/ohl/stats/players/77/all/points
2025-058-jack-ivankovic,2023-24,OHL,MISS,pre_draft,true,25,0,,,,,,chl,8949,https://chl.ca/ohl/stats/players/76/all/points
2025-058-jack-ivankovic,2024-25,OHL,BRAM,pre_draft,false,5,0,,,,,,chl,8949,https://chl.ca/ohl/players/8949
2025-065-kieren-dervin,2024-25,OHL,KGN,pre_draft,false,11,1,,,,,,chl,9300,https://chl.ca/ohl/players/9300
2025-065-kieren-dervin,2024-25,OHL,KGN,pre_draft,true,10,2,,,,,,chl,9300,https://chl.ca/ohl/players/9300
2025-066-nathan-behm,2022-23,WHL,KAM,pre_draft,false,1,0,,,,,,chl,29169,https://chl.ca/whl/stats/players/280/all/points
2025-066-nathan-behm,2022-23,WHL,KAM,pre_draft,true,6,-1,,,,,,chl,29169,https://chl.ca/whl/stats/players/279/all/points
2025-066-nathan-behm,2023-24,WHL,KAM,pre_draft,true,68,-33,,,,,,chl,29169,https://chl.ca/whl/stats/players/281/all/points
2025-066-nathan-behm,2024-25,WHL,KAM,pre_draft,true,59,-23,,,,,,chl,29169,https://chl.ca/whl/players/29169
2025-068-will-reynolds,2023-24,QMJHL,Bat,pre_draft,false,8,0,,,,,,chl,20214,https://chl.ca/lhjmq/en/stats/players/206/all/points
2025-068-will-reynolds,2023-24,QMJHL,Bat,pre_draft,true,30,-6,,,,,,chl,20214,https://chl.ca/lhjmq/en/stats/players/205/all/points
2025-068-will-reynolds,2024-25,QMJHL,Bat,pre_draft,false,5,1,,,,,,chl,20214,https://chl.ca/lhjmq/en/players/20214/
2025-068-will-reynolds,2024-25,QMJHL,Bat,pre_draft,true,64,5,,,,,,chl,20214,https://chl.ca/lhjmq/en/players/20214/
2025-069-hayden-paupanekis,2022-23,WHL,SPO,pre_draft,true,1,0,,,,,,chl,29281,https://chl.ca/whl/stats/players/279/all/points
2025-069-hayden-paupanekis,2023-24,WHL,SPO,pre_draft,false,4,-2,,,,,,chl,29281,https://chl.ca/whl/stats/players/284/all/points
2025-069-hayden-paupanekis,2023-24,WHL,SPO,pre_draft,true,61,-9,,,,,,chl,29281,https://chl.ca/whl/stats/players/281/all/points
2025-069-hayden-paupanekis,2024-25,WHL,SPO/KEL,pre_draft,true,71,-30,,,,,,chl,29281,https://chl.ca/whl/players/29281
2025-071-david-bedkowski,2022-23,OHL,OSH,pre_draft,false,5,-1,,,,,,chl,8726,https://chl.ca/ohl/stats/players/74/all/points
2025-071-david-bedkowski,2022-23,OHL,OSH,pre_draft,true,55,-39,,,,,,chl,8726,https://chl.ca/ohl/stats/players/73/all/points
2025-071-david-bedkowski,2023-24,OHL,OSH,pre_draft,false,20,-3,,,,,,chl,8726,https://chl.ca/ohl/stats/players/77/all/points
2025-071-david-bedkowski,2023-24,OHL,OSH,pre_draft,true,68,5,,,,,,chl,8726,https://chl.ca/ohl/stats/players/76/all/points
2025-071-david-bedkowski,2024-25,OHL,OS,pre_draft,false,4,-8,,,,,,chl,8726,https://chl.ca/ohl/players/8726
2025-071-david-bedkowski,2024-25,OHL,OSH/OS,pre_draft,true,37,-7,,,,,,chl,8726,https://chl.ca/ohl/players/8726
2025-072-noah-read,2024-25,OHL,LDN,pre_draft,false,17,3,,,,,,chl,9242,https://chl.ca/ohl/players/9242
2025-072-noah-read,2024-25,OHL,LDN,pre_draft,true,45,10,,,,,,chl,9242,https://chl.ca/ohl/players/9242
2025-074-luca-romano,2023-24,OHL,KIT,pre_draft,false,10,1,,,,,,chl,8947,https://chl.ca/ohl/stats/players/77/all/points
2025-074-luca-romano,2023-24,OHL,KIT,pre_draft,true,56,1,,,,,,chl,8947,https://chl.ca/ohl/stats/players/76/all/points
2025-074-luca-romano,2024-25,OHL,KIT,pre_draft,false,16,5,,,,,,chl,8947,https://chl.ca/ohl/players/8947
2025-074-luca-romano,2024-25,OHL,KIT,pre_draft,true,67,5,,,,,,chl,8947,https://chl.ca/ohl/players/8947
2025-081-bryce-pickford,2021-22,WHL,SEA,pre_draft,false,8,0,,,,,,chl,29125,https://chl.ca/whl/stats/players/277/all/points
2025-081-bryce-pickford,2021-22,WHL,SEA,pre_draft,true,2,1,,,,,,chl,29125,https://chl.ca/whl/stats/players/275/all/points
2025-081-bryce-pickford,2022-23,WHL,SEA,pre_draft,false,17,0,,,,,,chl,29125,https://chl.ca/whl/stats/players/280/all/points
2025-081-bryce-pickford,2022-23,WHL,SEA,pre_draft,true,54,25,,,,,,chl,29125,https://chl.ca/whl/stats/players/279/all/points
2025-081-bryce-pickford,2023-24,WHL,SEA,pre_draft,true,65,-36,,,,,,chl,29125,https://chl.ca/whl/stats/players/281/all/points
2025-081-bryce-pickford,2024-25,WHL,MH,pre_draft,false,18,23,,,,,,chl,29125,https://chl.ca/whl/players/29125
2025-081-bryce-pickford,2024-25,WHL,MH,pre_draft,true,48,34,,,,,,chl,29125,https://chl.ca/whl/players/29125
2025-083-tommy-lafreniere,2023-24,WHL,KAM,pre_draft,true,9,-9,,,,,,chl,29407,https://chl.ca/whl/stats/players/281/all/points
2025-083-tommy-lafreniere,2024-25,WHL,KAM,pre_draft,true,68,-33,,,,,,chl,29407,https://chl.ca/whl/players/29407
2025-084-gabriel-d-aigle,2022-23,QMJHL,Vic,pre_draft,true,21,0,,,,,,chl,19516,https://chl.ca/lhjmq/en/stats/players/202/all/points
2025-084-gabriel-d-aigle,2023-24,QMJHL,Vic,pre_draft,false,1,0,,,,,,chl,19516,https://chl.ca/lhjmq/en/stats/players/206/all/points
2025-084-gabriel-d-aigle,2023-24,QMJHL,Vic,pre_draft,true,25,0,,,,,,chl,19516,https://chl.ca/lhjmq/en/stats/players/205/all/points
2025-085-mateo-nobert,2023-24,QMJHL,BLB,pre_draft,false,7,0,,,,,,chl,20166,https://chl.ca/lhjmq/en/stats/players/206/all/points
2025-085-mateo-nobert,2023-24,QMJHL,BLB,pre_draft,true,62,-12,,,,,,chl,20166,https://chl.ca/lhjmq/en/stats/players/205/all/points
2025-085-mateo-nobert,2024-25,QMJHL,BLB,pre_draft,false,4,0,,,,,,chl,20166,https://chl.ca/lhjmq/en/players/20166/
2025-085-mateo-nobert,2024-25,QMJHL,BLB,pre_draft,true,57,1,,,,,,chl,20166,https://chl.ca/lhjmq/en/players/20166/
2025-086-tyler-hopkins,2023-24,OHL,KGN,pre_draft,false,5,-3,,,,,,chl,8972,https://chl.ca/ohl/stats/players/77/all/points
2025-086-tyler-hopkins,2023-24,OHL,KGN,pre_draft,true,59,-20,,,,,,chl,8972,https://chl.ca/ohl/stats/players/76/all/points
2025-086-tyler-hopkins,2024-25,OHL,KGN,pre_draft,false,11,0,,,,,,chl,8972,https://chl.ca/ohl/players/8972
2025-086-tyler-hopkins,2024-25,OHL,KGN,pre_draft,true,67,-1,,,,,,chl,8972,https://chl.ca/ohl/players/8972
2025-088-kristian-epperson,2024-25,OHL,SAG,pre_draft,false,5,-8,,,,,,chl,9116,https://chl.ca/ohl/players/9116
2025-088-kristian-epperson,2024-25,OHL,SAG,pre_draft,true,58,45,,,,,,chl,9116,https://chl.ca/ohl/players/9116
2025-092-owen-martin,2022-23,WHL,SPO,pre_draft,true,1,0,,,,,,chl,29277,https://chl.ca/whl/stats/players/279/all/points
2025-092-owen-martin,2023-24,WHL,SPO,pre_draft,false,4,-1,,,,,,chl,29277,https://chl.ca/whl/stats/players/284/all/points
2025-092-owen-martin,2023-24,WHL,SPO,pre_draft,true,54,-12,,,,,,chl,29277,https://chl.ca/whl/stats/players/281/all/points
2025-092-owen-martin,2024-25,WHL,SPO,pre_draft,false,20,9,,,,,,chl,29277,https://chl.ca/whl/players/29277
2025-092-owen-martin,2024-25,WHL,SPO,pre_draft,true,39,16,,,,,,chl,29277,https://chl.ca/whl/players/29277
2025-094-cameron-schmidt,2022-23,WHL,VAN,pre_draft,true,3,2,,,,,,chl,29235,https://chl.ca/whl/stats/players/279/all/points
2025-094-cameron-schmidt,2023-24,WHL,VAN,pre_draft,false,5,-4,,,,,,chl,29235,https://chl.ca/whl/stats/players/284/all/points
2025-094-cameron-schmidt,2023-24,WHL,VAN,pre_draft,true,59,5,,,,,,chl,29235,https://chl.ca/whl/stats/players/281/all/points
2025-094-cameron-schmidt,2024-25,WHL,VAN,pre_draft,false,5,-2,,,,,,chl,29235,https://chl.ca/whl/players/29235
2025-094-cameron-schmidt,2024-25,WHL,VAN,pre_draft,true,61,-7,,,,,,chl,29235,https://chl.ca/whl/players/29235
2025-097-lucas-beckman,2023-24,QMJHL,BaC,pre_draft,false,1,0,,,,,,chl,20198,https://chl.ca/lhjmq/en/stats/players/206/all/points
2025-097-lucas-beckman,2023-24,QMJHL,BaC,pre_draft,true,9,0,,,,,,chl,20198,https://chl.ca/lhjmq/en/stats/players/205/all/points
2025-098-julius-sumpf,2023-24,QMJHL,Mon,pre_draft,false,4,-3,,,,,,chl,20520,https://chl.ca/lhjmq/en/stats/players/206/all/points
2025-098-julius-sumpf,2023-24,QMJHL,Mon,pre_draft,true,60,10,,,,,,chl,20520,https://chl.ca/lhjmq/en/stats/players/205/all/points
2025-098-julius-sumpf,2024-25,QMJHL,Mon,pre_draft,false,19,8,,,,,,chl,20520,https://chl.ca/lhjmq/en/players/20520/
2025-098-julius-sumpf,2024-25,QMJHL,Mon,pre_draft,true,58,61,,,,,,chl,20520,https://chl.ca/lhjmq/en/players/20520/
2025-099-trenten-bennett,2024-25,OHL,OS,pre_draft,true,6,0,,,,,,chl,9297,https://chl.ca/ohl/players/9297
2025-105-travis-hayes,2023-24,OHL,SOO,pre_draft,false,9,-2,,,,,,chl,9017,https://chl.ca/ohl/stats/players/77/all/points
2025-105-travis-hayes,2023-24,OHL,SOO,pre_draft,true,58,9,,,,,,chl,9017,https://chl.ca/ohl/stats/players/76/all/points
2025-105-travis-hayes,2024-25,OHL,SOO,pre_draft,false,5,0,,,,,,chl,9017,https://chl.ca/ohl/players/9017
2025-105-travis-hayes,2024-25,OHL,SOO,pre_draft,true,65,8,,,,,,chl,9017,https://chl.ca/ohl/players/9017
2025-107-parker-holmes,2024-25,OHL,BFD,pre_draft,true,21,-8,,,,,,chl,9152,https://chl.ca/ohl/players/9152
2025-116-samuel-meloche,2023-24,QMJHL,Rou,pre_draft,true,1,0,,,,,,chl,20199,https://chl.ca/lhjmq/en/stats/players/205/all/points
2025-117-david-lewandowski,2024-25,WHL,SAS,pre_draft,false,4,-3,,,,,,chl,29786,https://chl.ca/whl/players/29786
2025-117-david-lewandowski,2024-25,WHL,SAS,pre_draft,true,52,21,,,,,,chl,29786,https://chl.ca/whl/players/29786
2025-121-lirim-amidovski,2022-23,OHL,NB,pre_draft,true,2,0,,,,,,chl,8915,https://chl.ca/ohl/stats/players/73/all/points
2025-121-lirim-amidovski,2023-24,OHL,NB,pre_draft,false,16,-2,,,,,,chl,8915,https://chl.ca/ohl/stats/players/77/all/points
