player_id,draft_year,source,rank,scope,position,source_id,source_url
2015-001-connor-mcdavid,2015,draft_slot_proxy,1,all_drafted_players,C,2015-1,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-002-jack-eichel,2015,draft_slot_proxy,2,all_drafted_players,C,2015-2,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-003-dylan-strome,2015,draft_slot_proxy,3,all_drafted_players,C,2015-3,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-004-mitch-marner,2015,draft_slot_proxy,4,all_drafted_players,C,2015-4,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-005-noah-hanifin,2015,draft_slot_proxy,5,all_drafted_players,D,2015-5,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-006-pavel-zacha,2015,draft_slot_proxy,6,all_drafted_players,C,2015-6,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-007-ivan-provorov,2015,draft_slot_proxy,7,all_drafted_players,D,2015-7,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-008-zach-werenski,2015,draft_slot_proxy,8,all_drafted_players,D,2015-8,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-009-timo-meier,2015,draft_slot_proxy,9,all_drafted_players,RW,2015-9,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-010-mikko-rantanen,2015,draft_slot_proxy,10,all_drafted_players,RW,2015-10,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-011-lawson-crouse,2015,draft_slot_proxy,11,all_drafted_players,LW,2015-11,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-012-denis-gurianov,2015,draft_slot_proxy,12,all_drafted_players,RW,2015-12,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-013-jakub-zboril,2015,draft_slot_proxy,13,all_drafted_players,D,2015-13,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-014-jake-debrusk,2015,draft_slot_proxy,14,all_drafted_players,LW,2015-14,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-015-zach-senyshyn,2015,draft_slot_proxy,15,all_drafted_players,RW,2015-15,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-016-mathew-barzal,2015,draft_slot_proxy,16,all_drafted_players,C,2015-16,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-017-kyle-connor,2015,draft_slot_proxy,17,all_drafted_players,LW,2015-17,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-018-thomas-chabot,2015,draft_slot_proxy,18,all_drafted_players,D,2015-18,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-019-evgeny-svechnikov,2015,draft_slot_proxy,19,all_drafted_players,LW,2015-19,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-020-joel-eriksson-ek,2015,draft_slot_proxy,20,all_drafted_players,C,2015-20,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-021-colin-white,2015,draft_slot_proxy,21,all_drafted_players,C,2015-21,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-022-ilya-samsonov,2015,draft_slot_proxy,22,all_drafted_players,G,2015-22,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-023-brock-boeser,2015,draft_slot_proxy,23,all_drafted_players,RW,2015-23,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-024-travis-konecny,2015,draft_slot_proxy,24,all_drafted_players,C,2015-24,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-025-jack-roslovic,2015,draft_slot_proxy,25,all_drafted_players,C,2015-25,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-026-noah-juulsen,2015,draft_slot_proxy,26,all_drafted_players,D,2015-26,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-027-jacob-larsson,2015,draft_slot_proxy,27,all_drafted_players,D,2015-27,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-028-anthony-beauvillier,2015,draft_slot_proxy,28,all_drafted_players,LW,2015-28,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-029-gabriel-carlsson,2015,draft_slot_proxy,29,all_drafted_players,D,2015-29,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-030-nick-merkley,2015,draft_slot_proxy,30,all_drafted_players,RW,2015-30,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-031-jeremy-roy,2015,draft_slot_proxy,31,all_drafted_players,D,2015-31,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-032-christian-fischer,2015,draft_slot_proxy,32,all_drafted_players,RW,2015-32,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-033-mitchell-stephens,2015,draft_slot_proxy,33,all_drafted_players,C,2015-33,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-034-travis-dermott,2015,draft_slot_proxy,34,all_drafted_players,D,2015-34,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-035-sebastian-aho,2015,draft_slot_proxy,35,all_drafted_players,RW,2015-35,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-036-gabriel-gagne,2015,draft_slot_proxy,36,all_drafted_players,RW,2015-36,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-037-brandon-carlo,2015,draft_slot_proxy,37,all_drafted_players,D,2015-37,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-038-paul-bittner,2015,draft_slot_proxy,38,all_drafted_players,LW,2015-38,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-039-a-j-greer,2015,draft_slot_proxy,39,all_drafted_players,LW,2015-39,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-040-nicolas-meloche,2015,draft_slot_proxy,40,all_drafted_players,D,2015-40,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-041-ryan-gropp,2015,draft_slot_proxy,41,all_drafted_players,LW,2015-41,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-042-mackenzie-blackwood,2015,draft_slot_proxy,42,all_drafted_players,G,2015-42,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-043-erik-cernak,2015,draft_slot_proxy,43,all_drafted_players,D,2015-43,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-044-matthew-spencer,2015,draft_slot_proxy,44,all_drafted_players,D,2015-44,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-045-jakob-forsbacka-karlsson,2015,draft_slot_proxy,45,all_drafted_players,C,2015-45,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-046-daniel-sprong,2015,draft_slot_proxy,46,all_drafted_players,RW,2015-46,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-047-jansen-harkins,2015,draft_slot_proxy,47,all_drafted_players,C,2015-47,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-048-filip-chlapik,2015,draft_slot_proxy,48,all_drafted_players,C,2015-48,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-049-roope-hintz,2015,draft_slot_proxy,49,all_drafted_players,LW,2015-49,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-050-jordan-greenway,2015,draft_slot_proxy,50,all_drafted_players,LW,2015-50,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-051-brendan-guhle,2015,draft_slot_proxy,51,all_drafted_players,D,2015-51,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-052-jeremy-lauzon,2015,draft_slot_proxy,52,all_drafted_players,D,2015-52,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-053-rasmus-andersson,2015,draft_slot_proxy,53,all_drafted_players,D,2015-53,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-054-graham-knott,2015,draft_slot_proxy,54,all_drafted_players,LW,2015-54,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-055-yakov-trenin,2015,draft_slot_proxy,55,all_drafted_players,C,2015-55,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-056-vince-dunn,2015,draft_slot_proxy,56,all_drafted_players,D,2015-56,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-057-jonas-siegenthaler,2015,draft_slot_proxy,57,all_drafted_players,D,2015-57,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-058-kevin-stenlund,2015,draft_slot_proxy,58,all_drafted_players,C,2015-58,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-059-julius-nattinen,2015,draft_slot_proxy,59,all_drafted_players,C,2015-59,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-060-oliver-kylington,2015,draft_slot_proxy,60,all_drafted_players,D,2015-60,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-061-jeremy-bracco,2015,draft_slot_proxy,61,all_drafted_players,RW,2015-61,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-062-robin-kovacs,2015,draft_slot_proxy,62,all_drafted_players,RW,2015-62,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-063-kyle-capobianco,2015,draft_slot_proxy,63,all_drafted_players,D,2015-63,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-064-dennis-yan,2015,draft_slot_proxy,64,all_drafted_players,LW,2015-64,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-065-andrew-nielsen,2015,draft_slot_proxy,65,all_drafted_players,D,2015-65,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-066-guillaume-brisebois,2015,draft_slot_proxy,66,all_drafted_players,D,2015-66,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-067-blake-speers,2015,draft_slot_proxy,67,all_drafted_players,C,2015-67,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-068-martins-dzierkals,2015,draft_slot_proxy,68,all_drafted_players,LW,2015-68,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-069-keegan-kolesar,2015,draft_slot_proxy,69,all_drafted_players,RW,2015-69,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-070-felix-sandstrom,2015,draft_slot_proxy,70,all_drafted_players,G,2015-70,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-071-j-c-beaudin,2015,draft_slot_proxy,71,all_drafted_players,C,2015-71,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-072-anthony-cirelli,2015,draft_slot_proxy,72,all_drafted_players,C,2015-72,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-073-vili-saarijarvi,2015,draft_slot_proxy,73,all_drafted_players,D,2015-73,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-074-alexander-dergachyov,2015,draft_slot_proxy,74,all_drafted_players,C,2015-74,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-075-dan-vladar,2015,draft_slot_proxy,75,all_drafted_players,G,2015-75,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-076-adin-hill,2015,draft_slot_proxy,76,all_drafted_players,G,2015-76,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-077-samuel-montembeault,2015,draft_slot_proxy,77,all_drafted_players,G,2015-77,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-078-erik-foley,2015,draft_slot_proxy,78,all_drafted_players,LW,2015-78,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-079-sergey-zborovskiy,2015,draft_slot_proxy,79,all_drafted_players,D,2015-79,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-080-brent-gates-jr,2015,draft_slot_proxy,80,all_drafted_players,C,2015-80,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-081-brendan-warren,2015,draft_slot_proxy,81,all_drafted_players,LW,2015-81,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-082-mitchell-vande-sompel,2015,draft_slot_proxy,82,all_drafted_players,D,2015-82,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-083-jens-looke,2015,draft_slot_proxy,83,all_drafted_players,RW,2015-83,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-084-deven-sideroff,2015,draft_slot_proxy,84,all_drafted_players,RW,2015-84,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-085-tommy-novak,2015,draft_slot_proxy,85,all_drafted_players,C,2015-85,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-086-mike-robinson,2015,draft_slot_proxy,86,all_drafted_players,G,2015-86,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-087-lukas-vejdemo,2015,draft_slot_proxy,87,all_drafted_players,C,2015-87,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-088-thomas-schemitsch,2015,draft_slot_proxy,88,all_drafted_players,D,2015-88,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-089-aleksi-saarela,2015,draft_slot_proxy,89,all_drafted_players,C,2015-89,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-090-matej-tomek,2015,draft_slot_proxy,90,all_drafted_players,G,2015-90,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-091-dennis-gilbert,2015,draft_slot_proxy,91,all_drafted_players,D,2015-91,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-092-will-borgen,2015,draft_slot_proxy,92,all_drafted_players,D,2015-92,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-093-callum-booth,2015,draft_slot_proxy,93,all_drafted_players,G,2015-93,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-094-adam-musil,2015,draft_slot_proxy,94,all_drafted_players,C,2015-94,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-095-jesper-lindgren,2015,draft_slot_proxy,95,all_drafted_players,D,2015-95,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-096-nicolas-roy,2015,draft_slot_proxy,96,all_drafted_players,C,2015-96,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-097-colton-white,2015,draft_slot_proxy,97,all_drafted_players,D,2015-97,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-098-samuel-dove-mcfalls,2015,draft_slot_proxy,98,all_drafted_players,LW,2015-98,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-099-austin-wagner,2015,draft_slot_proxy,99,all_drafted_players,LW,2015-99,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-100-anthony-richard,2015,draft_slot_proxy,100,all_drafted_players,C,2015-100,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-101-andrei-mironov,2015,draft_slot_proxy,101,all_drafted_players,D,2015-101,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-102-denis-malgin,2015,draft_slot_proxy,102,all_drafted_players,C,2015-102,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-103-chris-martenet,2015,draft_slot_proxy,103,all_drafted_players,D,2015-103,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-104-mikhail-vorobyev,2015,draft_slot_proxy,104,all_drafted_players,C,2015-104,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-105-jesse-gabrielle,2015,draft_slot_proxy,105,all_drafted_players,LW,2015-105,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-106-adam-helewka,2015,draft_slot_proxy,106,all_drafted_players,LW,2015-106,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-107-christian-wolanin,2015,draft_slot_proxy,107,all_drafted_players,D,2015-107,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-108-michael-spacek,2015,draft_slot_proxy,108,all_drafted_players,RW,2015-108,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-109-filip-ahl,2015,draft_slot_proxy,109,all_drafted_players,LW,2015-109,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-110-joren-van-pottelberghe,2015,draft_slot_proxy,110,all_drafted_players,G,2015-110,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-111-ales-stezka,2015,draft_slot_proxy,111,all_drafted_players,G,2015-111,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-112-parker-wotherspoon,2015,draft_slot_proxy,112,all_drafted_players,D,2015-112,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-113-brad-morrison,2015,draft_slot_proxy,113,all_drafted_players,C,2015-113,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-114-dmitry-zhukenov,2015,draft_slot_proxy,114,all_drafted_players,C,2015-114,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-115-alexandre-carrier,2015,draft_slot_proxy,115,all_drafted_players,D,2015-115,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-116-glenn-gawdin,2015,draft_slot_proxy,116,all_drafted_players,C,2015-116,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-117-caleb-jones,2015,draft_slot_proxy,117,all_drafted_players,D,2015-117,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-118-jonne-tammela,2015,draft_slot_proxy,118,all_drafted_players,RW,2015-118,https://api-web.nhle.com/v1/draft/picks/2015/all
2015-119-daniel-bernhardt,2015,draft_slot_proxy,119,all_drafted_players,RW,2015-119,https://api-web.nhle.com/v1/draft/picks/2015/all
