player_id,name,birth_date,nationality,position,handedness,height_cm,weight_kg,age_at_draft,source,source_id,source_url
2021-001-owen-power,Owen Power,,CAN,D,,198,97,,nhl_draft_api,2021-1,https://api-web.nhle.com/v1/draft/picks/2021/all
2021-002-matty-beniers,Matty Beniers,,USA,C,,185,79,,nhl_draft_api,2021-2,https://api-web.nhle.com/v1/draft/picks/2021/all
2021-003-mason-mctavish,Mason McTavish,,CHE,C,,185,94,,nhl_draft_api,2021-3,https://api-web.nhle.com/v1/draft/picks/2021/all
2021-004-luke-hughes,Luke Hughes,,USA,D,,188,83,,nhl_draft_api,2021-4,https://api-web.nhle.com/v1/draft/picks/2021/all
2021-005-kent-johnson,Kent Johnson,,CAN,C,,185,76,,nhl_draft_api,2021-5,https://api-web.nhle.com/v1/draft/picks/2021/all
2021-006-simon-edvinsson,Simon Edvinsson,,SWE,D,,193,90,,nhl_draft_api,2021-6,https://api-web.nhle.com/v1/draft/picks/2021/all
2021-007-william-eklund,William Eklund,,SWE,LW,,175,80,,nhl_draft_api,2021-7,https://api-web.nhle.com/v1/draft/picks/2021/all
2021-008-brandt-clarke,Brandt Clarke,,CAN,D,,188,84,,nhl_draft_api,2021-8,https://api-web.nhle.com/v1/draft/picks/2021/all
2021-009-dylan-guenther,Dylan Guenther,,CAN,RW,,185,79,,nhl_draft_api,2021-9,https://api-web.nhle.com/v1/draft/picks/2021/all
2021-010-tyler-boucher,Tyler Boucher,,USA,RW,,185,93,,nhl_draft_api,2021-10,https://api-web.nhle.com/v1/draft/picks/2021/all
2021-012-cole-sillinger,Cole Sillinger,,USA,C,,183,89,,nhl_draft_api,2021-12,https://api-web.nhle.com/v1/draft/picks/2021/all
2021-013-matt-coronato,Matt Coronato,,USA,RW,,178,83,,nhl_draft_api,2021-13,https://api-web.nhle.com/v1/draft/picks/2021/all
2021-014-isak-rosen,Isak Rosen,,SWE,RW,,180,71,,nhl_draft_api,2021-14,https://api-web.nhle.com/v1/draft/picks/2021/all
2021-015-sebastian-cossa,Sebastian Cossa,,CAN,G,,198,95,,nhl_draft_api,2021-15,https://api-web.nhle.com/v1/draft/picks/2021/all
2021-016-brennan-othmann,Brennan Othmann,,CAN,LW,,183,79,,nhl_draft_api,2021-16,https://api-web.nhle.com/v1/draft/picks/2021/all
2021-017-zachary-bolduc,Zachary Bolduc,,CAN,C,,185,79,,nhl_draft_api,2021-17,https://api-web.nhle.com/v1/draft/picks/2021/all
