player_id,draft_year,source,rank,scope,position,source_id,source_url
2021-001-owen-power,2021,draft_slot_proxy,1,all_drafted_players,D,2021-1,https://api-web.nhle.com/v1/draft/picks/2021/all
2021-002-matty-beniers,2021,draft_slot_proxy,2,all_drafted_players,C,2021-2,https://api-web.nhle.com/v1/draft/picks/2021/all
2021-003-mason-mctavish,2021,draft_slot_proxy,3,all_drafted_players,C,2021-3,https://api-web.nhle.com/v1/draft/picks/2021/all
2021-004-luke-hughes,2021,draft_slot_proxy,4,all_drafted_players,D,2021-4,https://api-web.nhle.com/v1/draft/picks/2021/all
2021-005-kent-johnson,2021,draft_slot_proxy,5,all_drafted_players,C,2021-5,https://api-web.nhle.com/v1/draft/picks/2021/all
2021-006-simon-edvinsson,2021,draft_slot_proxy,6,all_drafted_players,D,2021-6,https://api-web.nhle.com/v1/draft/picks/2021/all
2021-007-william-eklund,2021,draft_slot_proxy,7,all_drafted_players,LW,2021-7,https://api-web.nhle.com/v1/draft/picks/2021/all
2021-008-brandt-clarke,2021,draft_slot_proxy,8,all_drafted_players,D,2021-8,https://api-web.nhle.com/v1/draft/picks/2021/all
2021-009-dylan-guenther,2021,draft_slot_proxy,9,all_drafted_players,RW,2021-9,https://api-web.nhle.com/v1/draft/picks/2021/all
2021-010-tyler-boucher,2021,draft_slot_proxy,10,all_drafted_players,RW,2021-10,https://api-web.nhle.com/v1/draft/picks/2021/all
2021-012-cole-sillinger,2021,draft_slot_proxy,12,all_drafted_players,C,2021-12,https://api-web.nhle.com/v1/draft/picks/2021/all
2021-013-matt-coronato,2021,draft_slot_proxy,13,all_drafted_players,RW,2021-13,https://api-web.nhle.com/v1/draft/picks/2021/all
2021-014-isak-rosen,2021,draft_slot_proxy,14,all_drafted_players,RW,2021-14,https://api-web.nhle.com/v1/draft/picks/2021/all
2021-015-sebastian-cossa,2021,draft_slot_proxy,15,all_drafted_players,G,2021-15,https://api-web.nhle.com/v1/draft/picks/2021/all
2021-016-brennan-othmann,2021,draft_slot_proxy,16,all_drafted_players,LW,2021-16,https://api-web.nhle.com/v1/draft/picks/2021/all
