player_id,draft_year,source,rank,scope,position,source_id,source_url
2020-001-alexis-lafreni-re,2020,draft_slot_proxy,1,all_drafted_players,LW,2020-1,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-002-quinton-byfield,2020,draft_slot_proxy,2,all_drafted_players,C,2020-2,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-003-tim-st-tzle,2020,draft_slot_proxy,3,all_drafted_players,LW,2020-3,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-004-lucas-raymond,2020,draft_slot_proxy,4,all_drafted_players,LW,2020-4,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-005-jake-sanderson,2020,draft_slot_proxy,5,all_drafted_players,D,2020-5,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-006-jamie-drysdale,2020,draft_slot_proxy,6,all_drafted_players,D,2020-6,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-007-alexander-holtz,2020,draft_slot_proxy,7,all_drafted_players,RW,2020-7,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-008-jack-quinn,2020,draft_slot_proxy,8,all_drafted_players,RW,2020-8,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-009-marco-rossi,2020,draft_slot_proxy,9,all_drafted_players,C,2020-9,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-010-cole-perfetti,2020,draft_slot_proxy,10,all_drafted_players,C,2020-10,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-011-yaroslav-askarov,2020,draft_slot_proxy,11,all_drafted_players,G,2020-11,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-012-anton-lundell,2020,draft_slot_proxy,12,all_drafted_players,C,2020-12,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-013-seth-jarvis,2020,draft_slot_proxy,13,all_drafted_players,C,2020-13,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-014-dylan-holloway,2020,draft_slot_proxy,14,all_drafted_players,C,2020-14,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-015-rodion-amirov,2020,draft_slot_proxy,15,all_drafted_players,LW,2020-15,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-016-kaiden-guhle,2020,draft_slot_proxy,16,all_drafted_players,D,2020-16,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-017-lukas-reichel,2020,draft_slot_proxy,17,all_drafted_players,LW,2020-17,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-018-dawson-mercer,2020,draft_slot_proxy,18,all_drafted_players,C,2020-18,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-019-braden-schneider,2020,draft_slot_proxy,19,all_drafted_players,D,2020-19,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-020-shakir-mukhamadullin,2020,draft_slot_proxy,20,all_drafted_players,D,2020-20,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-021-egor-chinakhov,2020,draft_slot_proxy,21,all_drafted_players,RW,2020-21,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-022-hendrix-lapierre,2020,draft_slot_proxy,22,all_drafted_players,C,2020-22,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-023-tyson-foerster,2020,draft_slot_proxy,23,all_drafted_players,RW,2020-23,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-024-connor-zary,2020,draft_slot_proxy,24,all_drafted_players,C,2020-24,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-025-justin-barron,2020,draft_slot_proxy,25,all_drafted_players,D,2020-25,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-026-jake-neighbours,2020,draft_slot_proxy,26,all_drafted_players,LW,2020-26,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-027-jacob-perreault,2020,draft_slot_proxy,27,all_drafted_players,RW,2020-27,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-028-ridly-greig,2020,draft_slot_proxy,28,all_drafted_players,C,2020-28,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-029-brendan-brisson,2020,draft_slot_proxy,29,all_drafted_players,C,2020-29,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-030-mavrik-bourque,2020,draft_slot_proxy,30,all_drafted_players,C,2020-30,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-031-ozzy-wiesblatt,2020,draft_slot_proxy,31,all_drafted_players,C,2020-31,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-032-william-wallinder,2020,draft_slot_proxy,32,all_drafted_players,D,2020-32,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-033-roby-jarventie,2020,draft_slot_proxy,33,all_drafted_players,LW,2020-33,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-034-jj-peterka,2020,draft_slot_proxy,34,all_drafted_players,RW,2020-34,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-035-helge-grans,2020,draft_slot_proxy,35,all_drafted_players,D,2020-35,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-036-sam-colangelo,2020,draft_slot_proxy,36,all_drafted_players,RW,2020-36,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-037-marat-khusnutdinov,2020,draft_slot_proxy,37,all_drafted_players,C,2020-37,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-038-thomas-bordeleau,2020,draft_slot_proxy,38,all_drafted_players,C,2020-38,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-039-ryan-o-rourke,2020,draft_slot_proxy,39,all_drafted_players,D,2020-39,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-040-daniel-torgersson,2020,draft_slot_proxy,40,all_drafted_players,LW,2020-40,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-041-noel-gunler,2020,draft_slot_proxy,41,all_drafted_players,RW,2020-41,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-042-luke-evangelista,2020,draft_slot_proxy,42,all_drafted_players,RW,2020-42,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-043-emil-heineman,2020,draft_slot_proxy,43,all_drafted_players,LW,2020-43,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-044-tyler-kleven,2020,draft_slot_proxy,44,all_drafted_players,D,2020-44,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-045-brock-faber,2020,draft_slot_proxy,45,all_drafted_players,D,2020-45,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-046-drew-commesso,2020,draft_slot_proxy,46,all_drafted_players,G,2020-46,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-047-luke-tuch,2020,draft_slot_proxy,47,all_drafted_players,LW,2020-47,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-048-jan-mysak,2020,draft_slot_proxy,48,all_drafted_players,C,2020-48,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-050-yan-kuznetsov,2020,draft_slot_proxy,50,all_drafted_players,D,2020-50,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-051-theodor-niederbach,2020,draft_slot_proxy,51,all_drafted_players,C,2020-51,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-052-joel-blomqvist,2020,draft_slot_proxy,52,all_drafted_players,G,2020-52,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-053-vasily-ponomarev,2020,draft_slot_proxy,53,all_drafted_players,C,2020-53,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-054-emil-andrae,2020,draft_slot_proxy,54,all_drafted_players,D,2020-54,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-055-cross-hanas,2020,draft_slot_proxy,55,all_drafted_players,LW,2020-55,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-056-tristen-robins,2020,draft_slot_proxy,56,all_drafted_players,C,2020-56,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-057-jack-finley,2020,draft_slot_proxy,57,all_drafted_players,C,2020-57,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-058-mason-lohrei,2020,draft_slot_proxy,58,all_drafted_players,D,2020-58,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-059-roni-hirvonen,2020,draft_slot_proxy,59,all_drafted_players,C,2020-59,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-060-will-cuylle,2020,draft_slot_proxy,60,all_drafted_players,LW,2020-60,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-061-egor-sokolov,2020,draft_slot_proxy,61,all_drafted_players,LW,2020-61,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-062-gage-goncalves,2020,draft_slot_proxy,62,all_drafted_players,C,2020-62,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-063-donovan-sebrango,2020,draft_slot_proxy,63,all_drafted_players,D,2020-63,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-064-topi-niemela,2020,draft_slot_proxy,64,all_drafted_players,D,2020-64,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-065-daemon-hunt,2020,draft_slot_proxy,65,all_drafted_players,D,2020-65,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-066-kasper-simontaival,2020,draft_slot_proxy,66,all_drafted_players,RW,2020-66,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-067-ian-moore,2020,draft_slot_proxy,67,all_drafted_players,D,2020-67,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-068-lukas-cormier,2020,draft_slot_proxy,68,all_drafted_players,D,2020-68,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-069-alexander-nikishin,2020,draft_slot_proxy,69,all_drafted_players,D,2020-69,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-070-eemil-viro,2020,draft_slot_proxy,70,all_drafted_players,D,2020-70,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-071-leevi-meril-inen,2020,draft_slot_proxy,71,all_drafted_players,G,2020-71,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-072-jeremie-poirier,2020,draft_slot_proxy,72,all_drafted_players,D,2020-72,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-073-luke-prokop,2020,draft_slot_proxy,73,all_drafted_players,D,2020-73,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-074-ty-smilanic,2020,draft_slot_proxy,74,all_drafted_players,C,2020-74,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-075-jean-luc-foudy,2020,draft_slot_proxy,75,all_drafted_players,C,2020-75,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-076-danil-gushchin,2020,draft_slot_proxy,76,all_drafted_players,LW,2020-76,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-077-calle-clang,2020,draft_slot_proxy,77,all_drafted_players,G,2020-77,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-078-samuel-knazko,2020,draft_slot_proxy,78,all_drafted_players,D,2020-78,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-079-landon-slaggert,2020,draft_slot_proxy,79,all_drafted_players,LW,2020-79,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-080-jake-boltmann,2020,draft_slot_proxy,80,all_drafted_players,D,2020-80,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-081-wyatt-kaiser,2020,draft_slot_proxy,81,all_drafted_players,D,2020-81,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-082-joni-jurmo,2020,draft_slot_proxy,82,all_drafted_players,D,2020-82,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-083-alex-laferriere,2020,draft_slot_proxy,83,all_drafted_players,RW,2020-83,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-084-nico-daws,2020,draft_slot_proxy,84,all_drafted_players,G,2020-84,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-085-maxim-groshev,2020,draft_slot_proxy,85,all_drafted_players,RW,2020-85,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-086-dylan-peterson,2020,draft_slot_proxy,86,all_drafted_players,C,2020-86,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-087-justin-sourdif,2020,draft_slot_proxy,87,all_drafted_players,RW,2020-87,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-088-leo-loof,2020,draft_slot_proxy,88,all_drafted_players,D,2020-88,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-089-trevor-kuntar,2020,draft_slot_proxy,89,all_drafted_players,C,2020-89,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-090-alexander-ljungkrantz,2020,draft_slot_proxy,90,all_drafted_players,RW,2020-90,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-091-jackson-hallum,2020,draft_slot_proxy,91,all_drafted_players,LW,2020-91,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-092-oliver-tarnstrom,2020,draft_slot_proxy,92,all_drafted_players,C,2020-92,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-093-jack-thompson,2020,draft_slot_proxy,93,all_drafted_players,D,2020-93,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-094-zayde-wisdom,2020,draft_slot_proxy,94,all_drafted_players,RW,2020-94,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-095-mike-benning,2020,draft_slot_proxy,95,all_drafted_players,D,2020-95,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-096-daniil-chechelev,2020,draft_slot_proxy,96,all_drafted_players,G,2020-96,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-097-sam-stange,2020,draft_slot_proxy,97,all_drafted_players,RW,2020-97,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-098-brandon-coe,2020,draft_slot_proxy,98,all_drafted_players,RW,2020-98,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-099-jaromir-pytlik,2020,draft_slot_proxy,99,all_drafted_players,C,2020-99,https://api-web.nhle.com/v1/draft/picks/2020/all
2020-100-carter-savoie,2020,draft_slot_proxy,100,all_drafted_players,LW,2020-100,https://api-web.nhle.com/v1/draft/picks/2020/all
